Year,Age,Cohort,Country,Sex,TL_Deaths,TU_Deaths_Next_Year,Deaths,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1913,85,1828,dnk,m,83.83,84.06,167.89,5380.740000000001,283,238,5395.740000000001
1913,85,1828,fin,f,82.71,95.94,178.64999999999998,7738.2300000000005,115.05,114.16,7738.526666666668
1913,85,1828,fin,m,64.21,65.15,129.36,5380.740000000001,83.83,84.06,5380.663333333334
1913,85,1828,nor,f,145.5,136,281.5,7738.2300000000005,82.71,95.94,7733.820000000001
1913,85,1828,nor,m,118.5,103.5,222,5380.740000000001,64.21,65.15,5380.426666666667
1913,85,1828,swe,f,293,367,660,7738.2300000000005,145.5,136,7741.396666666667
1913,85,1828,swe,m,222,285,507,5380.740000000001,118.5,103.5,5385.740000000001
1914,85,1829,dnk,f,105.26,131.55,236.81,7892.2300000000005,293,367,7867.5633333333335
1914,85,1829,dnk,m,79.87,96.43,176.3,5604.590000000001,222,285,5583.590000000001
1914,85,1829,fin,f,88.06,116.85,204.91,7892.2300000000005,105.26,131.55,7883.466666666667
1914,85,1829,fin,m,61.85,63.67,125.52000000000001,5604.590000000001,79.87,96.43,5599.070000000001
1914,85,1829,nor,f,141.5,137.5,279,7892.2300000000005,88.06,116.85,7882.633333333334
1914,85,1829,nor,m,120.5,115,235.5,5604.590000000001,61.85,63.67,5603.9833333333345
1914,85,1829,swe,f,366,398,764,7892.2300000000005,141.5,137.5,7893.5633333333335
1914,85,1829,swe,m,270,320,590,5604.590000000001,120.5,115,5606.423333333334
1915,85,1830,dnk,f,121.67,130.81,252.48000000000002,8106.750000000003,366,398,8096.083333333336
1915,85,1830,dnk,m,91.75,98.18,189.93,5611.200000000002,270,320,5594.533333333335
1915,85,1830,fin,f,107.15,101.21,208.36,8106.750000000003,121.67,130.81,8103.703333333336
1915,85,1830,fin,m,60.33,65.2,125.53,5611.200000000002,91.75,98.18,5609.056666666668
1915,85,1830,nor,f,170,162.5,332.5,8106.750000000003,107.15,101.21,8108.730000000002
1915,85,1830,nor,m,141.5,111.5,253,5611.200000000002,60.33,65.2,5609.576666666669
1915,85,1830,swe,f,350,305,655,8106.750000000003,170,162.5,8109.250000000003
1915,85,1830,swe,m,265,268,533,5611.200000000002,141.5,111.5,5621.200000000002
1916,85,1831,dnk,f,120.46,108.81,229.26999999999998,7248.800000000001,350,305,7263.800000000001
1916,85,1831,dnk,m,93.24,95.73,188.97,5042.070000000001,265,268,5041.070000000001
1916,85,1831,fin,f,92.79,116,208.79000000000002,7248.800000000001,120.46,108.81,7252.683333333334
1916,85,1831,fin,m,61.8,70,131.8,5042.070000000001,93.24,95.73,5041.240000000001
1916,85,1831,nor,f,115.5,119.5,235,7248.800000000001,92.79,116,7241.063333333334
1916,85,1831,nor,m,100,94.5,194.5,5042.070000000001,61.8,70,5039.336666666667
1916,85,1831,swe,f,312,324,636,7248.800000000001,115.5,119.5,7247.466666666668
1916,85,1831,swe,m,234,251,485,5042.070000000001,100,94.5,5043.903333333334
1917,85,1832,dnk,f,100.38,78.46,178.83999999999997,7626.969999999999,312,324,7622.969999999999
1917,85,1832,dnk,m,90.9,58.3,149.2,5485.340000000001,234,251,5479.673333333334
1917,85,1832,fin,f,94,87,181,7626.969999999999,100.38,78.46,7634.276666666666
1917,85,1832,fin,m,55,61,116,5485.340000000001,90.9,58.3,5496.206666666668
1917,85,1832,nor,f,146,117,263,7626.969999999999,94,87,7629.303333333332
1917,85,1832,nor,m,116.5,100.5,217,5485.340000000001,55,61,5483.340000000001
1917,85,1832,swe,f,288,321,609,7626.969999999999,146,117,7636.636666666666
1917,85,1832,swe,m,261,267,528,5485.340000000001,116.5,100.5,5490.673333333334
1918,85,1833,dnk,f,110.73,130.59,241.32,8296.470000000003,288,321,8285.470000000003
1918,85,1833,dnk,m,74.94,102.49,177.43,5925.6900000000005,261,267,5923.6900000000005
1918,85,1833,fin,f,82,102,184,8296.470000000003,110.73,130.59,8289.850000000002
1918,85,1833,fin,m,59,45,104,5925.6900000000005,74.94,102.49,5916.506666666667
1918,85,1833,nor,f,129.5,134,263.5,8296.470000000003,82,102,8289.803333333337
1918,85,1833,nor,m,118,109.5,227.5,5925.6900000000005,59,45,5930.3566666666675
1918,85,1833,swe,f,359,370,729,8296.470000000003,129.5,134,8294.970000000003
1918,85,1833,swe,m,278,289,567,5925.6900000000005,118,109.5,5928.5233333333335
1919,85,1834,dnk,f,109.86,147.33,257.19,8493.779999999999,359,370,8490.113333333333
1919,85,1834,dnk,m,84.85,106.26,191.11,5977.960000000001,278,289,5974.293333333334
1919,85,1834,fin,f,114,78,192,8493.779999999999,109.86,147.33,8481.289999999999
1919,85,1834,fin,m,75,43,118,5977.960000000001,84.85,106.26,5970.823333333335
1919,85,1834,nor,f,131,123,254,8493.779999999999,114,78,8505.779999999999
1919,85,1834,nor,m,105.5,92.5,198,5977.960000000001,75,43,5988.626666666668
1919,85,1834,swe,f,409,381,790,8493.779999999999,131,123,8496.446666666665
1919,85,1834,swe,m,272,291,563,5977.960000000001,105.5,92.5,5982.293333333334
1920,85,1835,dnk,f,136,164.44,300.44,8837.51,409,381,8846.843333333334
1920,85,1835,dnk,m,101.18,94.37,195.55,6058.499999999999,272,291,6052.166666666666
1920,85,1835,fin,f,85,95,180,8837.51,136,164.44,8828.03
1920,85,1835,fin,m,53,52,105,6058.499999999999,101.18,94.37,6060.7699999999995
1920,85,1835,nor,f,131.5,132,263.5,8837.51,85,95,8834.176666666666
1920,85,1835,nor,m,118,105.5,223.5,6058.499999999999,53,52,6058.833333333332
1920,85,1835,swe,f,347,351,698,8837.51,131.5,132,8837.343333333334
1920,85,1835,swe,m,305,228,533,6058.499999999999,118,105.5,6062.666666666666
1921,85,1836,dnk,f,158.43,161.43,319.86,8543.44,347,351,8542.106666666667
1921,85,1836,dnk,m,121.48,117.39,238.87,5862.18,305,228,5887.846666666667
1921,85,1836,fin,f,103,104,207,8543.44,158.43,161.43,8542.44
1921,85,1836,fin,m,66,62,128,5862.18,121.48,117.39,5863.543333333334
1921,85,1836,nor,f,121,129,250,8543.44,103,104,8543.106666666667
1921,85,1836,nor,m,111.5,97.5,209,5862.18,66,62,5863.513333333333
1921,85,1836,swe,f,361,461,822,8543.44,121,129,8540.773333333334
1921,85,1836,swe,m,254,278,532,5862.18,111.5,97.5,5866.846666666667
1922,85,1837,dnk,f,135.36,150.32,285.68,8153.33,361,461,8119.996666666667
1922,85,1837,dnk,m,123.41,114.32,237.73,5725.120000000001,254,278,5717.120000000001
1922,85,1837,fin,f,95,94,189,8153.33,135.36,150.32,8148.343333333333
1922,85,1837,fin,m,62,62,124,5725.120000000001,123.41,114.32,5728.1500000000005
1922,85,1837,nor,f,121,127,248,8153.33,95,94,8153.663333333333
1922,85,1837,nor,m,85.5,84.5,170,5725.120000000001,62,62,5725.120000000001
1922,85,1837,swe,f,371,334,705,8153.33,121,127,8151.33
1922,85,1837,swe,m,271,264,535,5725.120000000001,85.5,84.5,5725.453333333334
1923,85,1838,dnk,f,138.29,143.29,281.58,7953.31,371,334,7965.643333333333
1923,85,1838,dnk,m,104.29,115.22,219.51,5564.81,271,264,5567.143333333333
1923,85,1838,fin,f,97,146,243,7953.31,138.29,143.29,7951.643333333333
1923,85,1838,fin,m,65,81,146,5564.81,104.29,115.22,5561.166666666667
1923,85,1838,nor,f,114.5,109,223.5,7953.31,97,146,7936.976666666667
1923,85,1838,nor,m,100.5,82,182.5,5564.81,65,81,5559.476666666667
1923,85,1838,swe,f,321,349,670,7953.31,114.5,109,7955.143333333333
1923,85,1838,swe,m,216,270,486,5564.81,100.5,82,5570.976666666667
1924,85,1839,dnk,f,140.28,136.25,276.53,8281.470000000003,321,349,8272.136666666669
1924,85,1839,dnk,m,102.19,94.23,196.42000000000002,5689.55,216,270,5671.55
1924,85,1839,fin,f,114,91,205,8281.470000000003,140.28,136.25,8282.813333333337
1924,85,1839,fin,m,79,63,142,5689.55,102.19,94.23,5692.203333333334
1924,85,1839,nor,f,110.5,120.5,231,8281.470000000003,114,91,8289.136666666669
1924,85,1839,nor,m,90,74,164,5689.55,79,63,5694.883333333333
1924,85,1839,swe,f,276,341,617,8281.470000000003,110.5,120.5,8278.136666666669
1924,85,1839,swe,m,227,252,479,5689.55,90,74,5694.883333333333
1925,85,1840,dnk,f,144.27,165.19,309.46000000000004,9164.839999999997,276,341,9143.17333333333
1925,85,1840,dnk,m,103.26,104.18,207.44,6327.680000000001,227,252,6319.346666666668
1925,85,1840,fin,f,125,108,233,9164.839999999997,144.27,165.19,9157.866666666663
1925,85,1840,fin,m,70,71,141,6327.680000000001,103.26,104.18,6327.373333333335
1925,85,1840,nor,f,147,124.5,271.5,9164.839999999997,125,108,9170.506666666663
1925,85,1840,nor,m,112,96.5,208.5,6327.680000000001,70,71,6327.346666666668
1925,85,1840,swe,f,391,373,764,9164.839999999997,147,124.5,9172.339999999997
1925,85,1840,swe,m,294,279,573,6327.680000000001,112,96.5,6332.846666666668
1926,85,1841,dnk,f,131.15,159.18,290.33000000000004,8542.86,391,373,8548.86
1926,85,1841,dnk,m,121.21,151.22,272.43,6262.040000000003,294,279,6267.040000000003
1926,85,1841,fin,f,97,108,205,8542.86,131.15,159.18,8533.516666666666
1926,85,1841,fin,m,66,75,141,6262.040000000003,121.21,151.22,6252.03666666667
1926,85,1841,nor,f,130.5,124,254.5,8542.86,97,108,8539.193333333335
1926,85,1841,nor,m,104.5,108,212.5,6262.040000000003,66,75,6259.040000000003
1926,85,1841,swe,f,326,397,723,8542.86,130.5,124,8545.026666666667
1926,85,1841,swe,m,295,308,603,6262.040000000003,104.5,108,6260.873333333336
1927,85,1842,dnk,f,153.18,138.2,291.38,9104.749999999998,326,397,9081.083333333332
1927,85,1842,dnk,m,129.19,114.15,243.34,6332.76,295,308,6328.426666666667
1927,85,1842,fin,f,121,102,223,9104.749999999998,153.18,138.2,9109.743333333332
1927,85,1842,fin,m,68,48,116,6332.76,129.19,114.15,6337.7733333333335
1927,85,1842,nor,f,173.5,130.5,304,9104.749999999998,121,102,9111.083333333332
1927,85,1842,nor,m,131,104,235,6332.76,68,48,6339.426666666667
1927,85,1842,swe,f,382,373,755,9104.749999999998,173.5,130.5,9119.083333333332
1927,85,1842,swe,m,289,281,570,6332.76,131,104,6341.76
1928,85,1843,dnk,f,123.18,174.25,297.43,9055.984153194335,382,373,9058.984153194335
1928,85,1843,dnk,m,114.15,147.09,261.24,6323.810000000001,289,281,6326.476666666668
1928,85,1843,fin,f,127,160,287,9055.984153194335,123.18,174.25,9038.960819861002
1928,85,1843,fin,m,74,90,164,6323.810000000001,114.15,147.09,6312.830000000002
1928,85,1843,nor,f,126.5,136.5,263,9055.984153194335,127,160,9044.984153194335
1928,85,1843,nor,m,111.5,108,219.5,6323.810000000001,74,90,6318.476666666668
1928,85,1843,swe,f,346,419,765,9055.984153194335,126.5,136.5,9052.650819861
1928,85,1843,swe,m,282,296,578,6323.810000000001,111.5,108,6324.976666666668
1929,85,1844,dnk,f,147.21,152.2,299.40999999999997,9489.536229791505,346,419,9465.202896458171
1929,85,1844,dnk,m,121.08,111.16,232.24,6749.814153194338,282,296,6745.147486527671
1929,85,1844,fin,f,110,112,222,9489.536229791505,147.21,152.2,9487.872896458171
1929,85,1844,fin,m,77,82,159,6749.814153194338,121.08,111.16,6753.120819861005
1929,85,1844,nor,f,184.5,128,312.5,9489.536229791505,110,112,9488.86956312484
1929,85,1844,nor,m,125.5,116,241.5,6749.814153194338,77,82,6748.147486527671
1929,85,1844,swe,f,349,350,699,9489.536229791505,184.5,128,9508.36956312484
1929,85,1844,swe,m,269,266,535,6749.814153194338,125.5,116,6752.980819861005
1930,85,1845,dnk,f,140.18,183.04,323.22,9229.13245958301,349,350,9228.799126249676
1930,85,1845,dnk,m,101.15,120.04,221.19,6451.712459583011,269,266,6452.712459583011
1930,85,1845,fin,f,144,139,283,9229.13245958301,140.18,183.04,9214.845792916343
1930,85,1845,fin,m,87,75,162,6451.712459583011,101.15,120.04,6445.415792916344
1930,85,1845,nor,f,150,150,300,9229.13245958301,144,139,9230.799126249676
1930,85,1845,nor,m,116.5,111.5,228,6451.712459583011,87,75,6455.712459583011
1930,85,1845,swe,f,360,458,818,9229.13245958301,150,150,9229.13245958301
1930,85,1845,swe,m,307,321,628,6451.712459583011,116.5,111.5,6453.379126249678
1931,85,1846,dnk,f,155.03,154,309.03,8719.136995763187,360,458,8686.47032909652
1931,85,1846,dnk,m,110.03,119.03,229.06,6359.650765971682,307,321,6354.984099305015
1931,85,1846,fin,f,120,102,222,8719.136995763187,155.03,154,8719.480329096521
1931,85,1846,fin,m,69,75,144,6359.650765971682,110.03,119.03,6356.650765971682
1931,85,1846,nor,f,156.5,148,304.5,8719.136995763187,120,102,8725.136995763187
1931,85,1846,nor,m,118,124,242,6359.650765971682,69,75,6357.650765971682
1931,85,1846,swe,f,326,325,651,8719.136995763187,156.5,148,8721.97032909652
1931,85,1846,swe,m,285,249,534,6359.650765971682,118,124,6357.650765971682
1932,85,1847,dnk,f,162,134,296,9024.257378749024,326,325,9024.590712082358
1932,85,1847,dnk,m,120.03,111.03,231.06,6474.649455346193,285,249,6486.649455346193
1932,85,1847,fin,f,118,158,276,9024.257378749024,162,134,9033.590712082358
1932,85,1847,fin,m,83,80,163,6474.649455346193,120.03,111.03,6477.649455346193
1932,85,1847,nor,f,162.5,143.5,306,9024.257378749024,118,158,9010.92404541569
1932,85,1847,nor,m,127.5,108,235.5,6474.649455346193,83,80,6475.649455346193
1932,85,1847,swe,f,324,324,648,9024.257378749024,162.5,143.5,9030.590712082358
1932,85,1847,swe,m,262,286,548,6474.649455346193,127.5,108,6481.149455346193
1933,85,1848,dnk,f,173,145.01,318.01,9721.967983052733,324,324,9721.967983052733
1933,85,1848,dnk,m,119.03,135.03,254.06,6821.508144720705,262,286,6813.508144720705
1933,85,1848,fin,f,146,132,278,9721.967983052733,173,145.01,9731.297983052733
1933,85,1848,fin,m,70,75,145,6821.508144720705,119.03,135.03,6816.174811387372
1933,85,1848,nor,f,144,156.5,300.5,9721.967983052733,146,132,9726.634649719399
1933,85,1848,nor,m,130,126.5,256.5,6821.508144720705,70,75,6819.841478054038
1933,85,1848,swe,f,306,353,659,9721.967983052733,144,156.5,9717.801316386067
1933,85,1848,swe,m,290,284,574,6821.508144720705,130,126.5,6822.674811387372
1934,85,1849,dnk,f,130.01,169.02,299.03,10205.023285204592,306,353,10189.356618537926
1934,85,1849,dnk,m,123.03,135.03,258.06,7232.332680900881,290,284,7234.332680900881
1934,85,1849,fin,f,120,154,274,10205.023285204592,130.01,169.02,10192.019951871258
1934,85,1849,fin,m,75,80,155,7232.332680900881,123.03,135.03,7228.332680900881
1934,85,1849,nor,f,138.5,167,305.5,10205.023285204592,120,154,10193.689951871258
1934,85,1849,nor,m,129,116.5,245.5,7232.332680900881,75,80,7230.666014234214
1934,85,1849,swe,f,424,454,878,10205.023285204592,138.5,167,10195.523285204592
1934,85,1849,swe,m,319,328,647,7232.332680900881,129,116.5,7236.499347567548
1935,85,1850,dnk,f,173.02,209.02,382.04,10065.51651075928,424,454,10055.51651075928
1935,85,1850,dnk,m,130.03,148.01,278.03999999999996,7229.643668190434,319,328,7226.643668190434
1935,85,1850,fin,f,137,176,313,10065.51651075928,173.02,209.02,10053.51651075928
1935,85,1850,fin,m,70,78,148,7229.643668190434,130.03,148.01,7223.650334857101
1935,85,1850,nor,f,173.5,169.5,343,10065.51651075928,137,176,10052.51651075928
1935,85,1850,nor,m,137.5,130.5,268,7229.643668190434,70,78,7226.977001523767
1935,85,1850,swe,f,388,405,793,10065.51651075928,173.5,169.5,10066.849844092614
1935,85,1850,swe,m,320,296,616,7229.643668190434,137.5,130.5,7231.977001523767
1936,85,1851,dnk,f,170.02,168.02,338.04,10130.780178949715,388,405,10125.11351228305
1936,85,1851,dnk,m,146.01,134.03,280.03999999999996,7284.255966105475,320,296,7292.255966105475
1936,85,1851,fin,f,159,168,327,10130.780178949715,170.02,168.02,10131.446845616381
1936,85,1851,fin,m,97,58,155,7284.255966105475,146.01,134.03,7288.249299438808
1936,85,1851,nor,f,158.5,147,305.5,10130.780178949715,159,168,10127.780178949715
1936,85,1851,nor,m,136,131,267,7284.255966105475,97,58,7297.255966105475
1936,85,1851,swe,f,393,396,789,10130.780178949715,158.5,147,10134.61351228305
1936,85,1851,swe,m,304,363,667,7284.255966105475,136,131,7285.922632772142
1937,85,1852,dnk,f,155.02,161.03,316.05,10025.97509811573,393,396,10024.97509811573
1937,85,1852,dnk,m,121.02,144.04,265.06,7157.240340617684,304,363,7137.573673951017
1937,85,1852,fin,f,136,138,274,10025.97509811573,155.02,161.03,10023.971764782396
1937,85,1852,fin,m,77,79,156,7157.240340617684,121.02,144.04,7149.56700728435
1937,85,1852,nor,f,180.5,152,332.5,10025.97509811573,136,138,10025.308431449064
1937,85,1852,nor,m,145,134.5,279.5,7157.240340617684,77,79,7156.573673951017
1937,85,1852,swe,f,408,351,759,10025.97509811573,180.5,152,10035.47509811573
1937,85,1852,swe,m,293,271,564,7157.240340617684,145,134.5,7160.740340617684
1938,85,1853,dnk,f,168.03,179,347.03,10206.909915263685,408,351,10225.909915263685
1938,85,1853,dnk,m,135.03,127.07,262.1,7522.485702419446,293,271,7529.819035752779
1938,85,1853,fin,f,144,153,297,10206.909915263685,168.03,179,10203.253248597019
1938,85,1853,fin,m,65,83,148,7522.485702419446,135.03,127.07,7525.13903575278
1938,85,1853,nor,f,172,167,339,10206.909915263685,144,153,10203.909915263685
1938,85,1853,nor,m,134,149.5,283.5,7522.485702419446,65,83,7516.485702419446
1938,85,1853,swe,f,353,427,780,10206.909915263685,172,167,10208.57658193035
1938,85,1853,swe,m,264,361,625,7522.485702419446,134,149.5,7517.319035752779
1939,85,1854,dnk,f,147,211.06,358.06,11042.99987289553,353,427,11018.333206228865
1939,85,1854,dnk,m,137.07,179.13,316.2,8051.031608875014,264,361,8018.698275541681
1939,85,1854,fin,f,157,192,349,11042.99987289553,147,211.06,11021.646539562198
1939,85,1854,fin,m,96,91,187,8051.031608875014,137.07,179.13,8037.011608875014
1939,85,1854,nor,f,198.5,194,392.5,11042.99987289553,157,192,11031.333206228865
1939,85,1854,nor,m,153.5,139,292.5,8051.031608875014,96,91,8052.698275541681
1939,85,1854,swe,f,413,505,918,11042.99987289553,198.5,194,11044.49987289553
1939,85,1854,swe,m,314,373,687,8051.031608875014,153.5,139,8055.864942208347
1940,85,1855,dnk,f,158.05,174,332.05,10272.693481436057,413,505,10242.026814769391
1940,85,1855,dnk,m,159.11,142,301.11,7557.6978983164245,314,373,7538.0312316497575
1940,85,1855,fin,f,152,139,291,10272.693481436057,158.05,174,10267.37681476939
1940,85,1855,fin,m,90,83,173,7557.6978983164245,159.11,142,7563.401231649757
1940,85,1855,nor,f,191,185.5,376.5,10272.693481436057,152,139,10277.026814769391
1940,85,1855,nor,m,144.5,129.5,274,7557.6978983164245,90,83,7560.0312316497575
1940,85,1855,swe,f,345,495,840,10272.693481436057,191,185.5,10274.526814769391
1940,85,1855,swe,m,302,355,657,7557.6978983164245,144.5,129.5,7562.6978983164245
1941,85,1856,dnk,f,182,177,359,10310.37807726614,345,495,10260.37807726614
1941,85,1856,dnk,m,137,128,265,7411.854953729513,302,355,7394.188287062846
1941,85,1856,fin,f,139,152,291,10310.37807726614,182,177,10312.044743932805
1941,85,1856,fin,m,78,84,162,7411.854953729513,137,128,7414.854953729513
1941,85,1856,nor,f,187.5,171.5,359,10310.37807726614,139,152,10306.044743932805
1941,85,1856,nor,m,161,120.5,281.5,7411.854953729513,78,84,7409.854953729513
1941,85,1856,swe,f,324,341,665,10310.37807726614,187.5,171.5,10315.711410599473
1941,85,1856,swe,m,259,287,546,7411.854953729513,161,120.5,7425.354953729513
1942,85,1857,dnk,f,164,182,346,10521.192349760286,324,341,10515.52568309362
1942,85,1857,dnk,m,118,169,287,7416.273541085963,259,287,7406.94020775263
1942,85,1857,fin,f,145,154,299,10521.192349760286,164,182,10515.192349760286
1942,85,1857,fin,m,71,76,147,7416.273541085963,118,169,7399.273541085963
1942,85,1857,nor,f,146.5,154.5,301,10521.192349760286,145,154,10518.192349760286
1942,85,1857,nor,m,122,117.5,239.5,7416.273541085963,71,76,7414.606874419296
1942,85,1857,swe,f,341,367,708,10521.192349760286,146.5,154.5,10518.52568309362
1942,85,1857,swe,m,260,287,547,7416.273541085963,122,117.5,7417.773541085963
1943,85,1858,dnk,f,164,184,348,11251.219141487345,341,367,11242.552474820679
1943,85,1858,dnk,m,145,157,302,8105.316885940461,260,287,8096.316885940461
1943,85,1858,fin,f,145,150,295,11251.219141487345,164,184,11244.552474820679
1943,85,1858,fin,m,66,86,152,8105.316885940461,145,157,8101.316885940461
1943,85,1858,nor,f,183,164,347,11251.219141487345,145,150,11249.552474820679
1943,85,1858,nor,m,139.5,129,268.5,8105.316885940461,66,86,8098.650219273794
1943,85,1858,swe,f,418,445,863,11251.219141487345,183,164,11257.552474820679
1943,85,1858,swe,m,342,343,685,8105.316885940461,139.5,129,8108.816885940461
1944,85,1859,dnk,f,166,184,350,11715.204401271043,418,445,11706.204401271043
1944,85,1859,dnk,m,143,143,286,8344.380009477087,342,343,8344.046676143753
1944,85,1859,fin,f,122,130,252,11715.204401271043,166,184,11709.204401271043
