adec;sexe;age_atteint;age_revolu;nbdec
2010;2;7;7;16
2010;2;8;7;16
2010;2;8;8;13
2010;2;9;8;17
2010;2;9;9;18
2010;2;10;9;7
2010;2;10;10;10
2010;2;11;10;15
2010;2;11;11;11
2010;2;12;11;16
2010;2;12;12;18
2010;2;13;12;14
2010;2;13;13;10
2010;2;14;13;24
2010;2;14;14;18
2010;2;15;14;15
2010;2;15;15;23
2010;2;16;15;25
2010;2;16;16;32
2010;2;17;16;20
2010;2;17;17;21
2010;2;18;17;28
2010;2;18;18;42
2010;2;19;18;39
2010;2;19;19;37
2010;2;20;19;41
2010;2;20;20;47
2010;2;21;20;40
2010;2;21;21;46
2010;2;22;21;50
2010;2;22;22;30
2010;2;23;22;58
2010;2;23;23;38
2010;2;24;23;51
2010;2;24;24;43
2010;2;25;24;55
2010;2;25;25;54
2010;2;26;25;51
2010;2;26;26;42
2010;2;27;26;53
2010;2;27;27;48
2010;2;28;27;76
2010;2;28;28;72
2010;2;29;28;61
2010;2;29;29;62
2010;2;30;29;63
2010;2;30;30;65
2010;2;31;30;59
2010;2;31;31;54
2010;2;32;31;64
2010;2;32;32;63
2010;2;33;32;73
2010;2;33;33;86
2010;2;34;33;70
2010;2;34;34;73
2010;2;35;34;88
2010;2;35;35;86
2010;2;36;35;110
2010;2;36;36;103
2010;2;37;36;131
2010;2;37;37;151
2010;2;38;37;135
2010;2;38;38;159
2010;2;39;38;159
2010;2;39;39;165
2010;2;40;39;169
2010;2;40;40;189
2010;2;41;40;170
2010;2;41;41;214
2010;2;42;41;229
2010;2;42;42;229
2010;2;43;42;235
2010;2;43;43;226
2010;2;44;43;255
2010;2;44;44;306
2010;2;45;44;289
2010;2;45;45;324
2010;2;46;45;293
2010;2;46;46;358
2010;2;47;46;379
2010;2;47;47;370
2010;2;48;47;388
2010;2;48;48;420
2010;2;49;48;438
2010;2;49;49;481
2010;2;50;49;441
2010;2;50;50;494
2010;2;51;50;517
2010;2;51;51;556
2010;2;52;51;577
2010;2;52;52;540
2010;2;53;52;557
2010;2;53;53;609
2010;2;54;53;602
2010;2;54;54;695
2010;2;55;54;638
2010;2;55;55;678
2010;2;56;55;671
2010;2;56;56;731
2010;2;57;56;741
2010;2;57;57;821
2010;2;58;57;762
2010;2;58;58;827
2010;2;59;58;809
2010;2;59;59;867
2010;2;60;59;896
2010;2;60;60;944
2010;2;61;60;1008
2010;2;61;61;961
2010;2;62;61;947
2010;2;62;62;1077
2010;2;63;62;1031
2010;2;63;63;1160
2010;2;64;63;999
2010;2;64;64;1101
2010;2;65;64;856
2010;2;65;65;887
2010;2;66;65;960
2010;2;66;66;972
2010;2;67;66;951
2010;2;67;67;997
2010;2;68;67;978
2010;2;68;68;1005
2010;2;69;68;1007
2010;2;69;69;1025
2010;2;70;69;923
2010;2;70;70;1151
2010;2;71;70;1202
2010;2;71;71;1372
2010;2;72;71;1283
2010;2;72;72;1528
2010;2;73;72;1447
2010;2;73;73;1558
2010;2;74;73;1609
2010;2;74;74;1786
2010;2;75;74;1803
2010;2;75;75;1936
2010;2;76;75;2082
2010;2;76;76;2286
2010;2;77;76;2337
2010;2;77;77;2609
2010;2;78;77;2603
2010;2;78;78;2973
2010;2;79;78;2946
2010;2;79;79;3250
2010;2;80;79;3403
2010;2;80;80;3732
2010;2;81;80;3627
2010;2;81;81;4080
2010;2;82;81;4017
2010;2;82;82;4434
2010;2;83;82;4365
2010;2;83;83;4757
2010;2;84;83;4863
2010;2;84;84;5293
2010;2;85;84;5330
2010;2;85;85;5637
2010;2;86;85;5695
2010;2;86;86;5952
2010;2;87;86;6028
2010;2;87;87;6255
2010;2;88;87;6347
2010;2;88;88;6811
2010;2;89;88;6827
2010;2;89;89;7016
2010;2;90;89;7110
2010;2;90;90;7153
2010;2;91;90;4985
2010;2;91;91;3592
2010;2;92;91;3620
2010;2;92;92;3486
2010;2;93;92;3098
2010;2;93;93;3017
2010;2;94;93;2637
2010;2;94;94;2616
2010;2;95;94;2450
2010;2;95;95;3188
2010;2;96;95;3886
2010;2;96;96;3650
2010;2;97;96;3380
2010;2;97;97;2902
2010;2;98;97;2766
2010;2;98;98;2217
2010;2;99;98;1914
2010;2;99;99;1617
2010;2;100;99;1493
2010;2;100;100;1298
2010;2;101;100;1050
2010;2;101;101;845
2010;2;102;101;729
2010;2;102;102;599
2010;2;103;102;474
2010;2;103;103;335
2010;2;104;103;295
2010;2;104;104;211
2010;2;105;104;165
2010;2;105;105;137
2010;2;106;105;106
2010;2;106;106;81
2010;2;107;106;48
2010;2;107;107;44
2010;2;108;107;35
2010;2;108;108;13
2010;2;109;108;18
2010;2;109;109;3
2010;2;110;109;5
2010;2;110;110;3
2010;2;111;110;4
2011;1;0;0;1216
2011;1;1;0;197
2011;1;1;1;51
2011;1;2;1;60
2011;1;2;2;36
2011;1;3;2;31
2011;1;3;3;27
2011;1;4;3;17
2011;1;4;4;21
2011;1;5;4;23
2011;1;5;5;21
2011;1;6;5;16
2011;1;6;6;20
2011;1;7;6;22
2011;1;7;7;17
2011;1;8;7;16
2011;1;8;8;18
2011;1;9;8;18
2011;1;9;9;22
2011;1;10;9;13
2011;1;10;10;19
2011;1;11;10;10
2011;1;11;11;14
2011;1;12;11;16
2011;1;12;12;17
2011;1;13;12;20
2011;1;13;13;19
2011;1;14;13;23
2011;1;14;14;34
2011;1;15;14;44
2011;1;15;15;28
2011;1;16;15;52
2011;1;16;16;49
2011;1;17;16;63
2011;1;17;17;66
2011;1;18;17;70
2011;1;18;18;88
2011;1;19;18;104
2011;1;19;19;135
2011;1;20;19;113
2011;1;20;20;141
2011;1;21;20;127
2011;1;21;21;148
2011;1;22;21;146
2011;1;22;22;131
2011;1;23;22;138
2011;1;23;23;137
2011;1;24;23;143
2011;1;24;24;150
2011;1;25;24;144
2011;1;25;25;159
2011;1;26;25;148
2011;1;26;26;146
2011;1;27;26;164
2011;1;27;27;168
2011;1;28;27;133
2011;1;28;28;144
2011;1;29;28;187
2011;1;29;29;158
2011;1;30;29;175
2011;1;30;30;184
2011;1;31;30;166
2011;1;31;31;169
2011;1;32;31;175
2011;1;32;32;164
2011;1;33;32;179
2011;1;33;33;167
2011;1;34;33;195
2011;1;34;34;174
2011;1;35;34;196
2011;1;35;35;214
2011;1;36;35;218
2011;1;36;36;215
2011;1;37;36;259
2011;1;37;37;268
2011;1;38;37;303
2011;1;38;38;314
2011;1;39;38;322
2011;1;39;39;336
2011;1;40;39;350
2011;1;40;40;365
2011;1;41;40;360
2011;1;41;41;410
2011;1;42;41;390
2011;1;42;42;476
2011;1;43;42;455
2011;1;43;43;461
2011;1;44;43;479
2011;1;44;44;502
2011;1;45;44;562
2011;1;45;45;571
2011;1;46;45;580
2011;1;46;46;628
2011;1;47;46;668
2011;1;47;47;710
2011;1;48;47;692
2011;1;48;48;787
2011;1;49;48;770
2011;1;49;49;861
2011;1;50;49;867
2011;1;50;50;972
2011;1;51;50;881
2011;1;51;51;1022
2011;1;52;51;1159
2011;1;52;52;1211
2011;1;53;52;1119
2011;1;53;53;1198
2011;1;54;53;1267
2011;1;54;54;1349
2011;1;55;54;1381
2011;1;55;55;1477
2011;1;56;55;1464
2011;1;56;56;1518
2011;1;57;56;1609
2011;1;57;57;1642
2011;1;58;57;1620
2011;1;58;58;1768
2011;1;59;58;1767
2011;1;59;59;1984
2011;1;60;59;1824
2011;1;60;60;1974
2011;1;61;60;1995
2011;1;61;61;2193
2011;1;62;61;2069
2011;1;62;62;2313
2011;1;63;62;2210
2011;1;63;63;2348
2011;1;64;63;2232
2011;1;64;64;2461
2011;1;65;64;2373
2011;1;65;65;2470
2011;1;66;65;1985
2011;1;66;66;1864
2011;1;67;66;1901
2011;1;67;67;2072
2011;1;68;67;2041
2011;1;68;68;2082
2011;1;69;68;1967
2011;1;69;69;1995
2011;1;70;69;1935
2011;1;70;70;1942
2011;1;71;70;2014
2011;1;71;71;2292
2011;1;72;71;2365
2011;1;72;72;2468
2011;1;73;72;2564
2011;1;73;73;2571
2011;1;74;73;2693
2011;1;74;74;2835
2011;1;75;74;2793
2011;1;75;75;3075
2011;1;76;75;3082
2011;1;76;76;3157
2011;1;77;76;3158
2011;1;77;77;3562
2011;1;78;77;3450
2011;1;78;78;3733
2011;1;79;78;3825
2011;1;79;79;4171
2011;1;80;79;4048
2011;1;80;80;4201
2011;1;81;80;4313
2011;1;81;81;4364
2011;1;82;81;4327
2011;1;82;82;4609
2011;1;83;82;4413
2011;1;83;83;4735
2011;1;84;83;4549
2011;1;84;84;4616
2011;1;85;84;4609
2011;1;85;85;4669
2011;1;86;85;4575
2011;1;86;86;4773
2011;1;87;86;4531
2011;1;87;87;4489
2011;1;88;87;4393
2011;1;88;88;4370
2011;1;89;88;4152
2011;1;89;89;4280
2011;1;90;89;4146
2011;1;90;90;3856
2011;1;91;90;3908
2011;1;91;91;3609
2011;1;92;91;2402
2011;1;92;92;1601
2011;1;93;92;1590
2011;1;93;93;1446
2011;1;94;93;1231
2011;1;94;94;999
2011;1;95;94;925
2011;1;95;95;773
2011;1;96;95;774
2011;1;96;96;892
2011;1;97;96;1018
2011;1;97;97;882
2011;1;98;97;707
2011;1;98;98;631
2011;1;99;98;543
2011;1;99;99;417
2011;1;100;99;367
2011;1;100;100;263
2011;1;101;100;191
2011;1;101;101;148
2011;1;102;101;141
2011;1;102;102;94
2011;1;103;102;86
2011;1;103;103;48
2011;1;104;103;32
2011;1;104;104;24
2011;1;105;104;24
2011;1;105;105;16
2011;1;106;105;14
2011;1;106;106;10
2011;1;107;106;7
2011;1;107;107;5
2011;1;108;107;1
2011;1;108;108;5
2011;1;110;109;1
2011;2;0;0;1008
2011;2;1;0;146
2011;2;1;1;63
2011;2;2;1;43
2011;2;2;2;20
2011;2;3;2;35
2011;2;3;3;20
2011;2;4;3;16
2011;2;4;4;8
2011;2;5;4;18
2011;2;5;5;16
2011;2;6;5;23
2011;2;6;6;13
2011;2;7;6;14
2011;2;7;7;14
2011;2;8;7;12
2011;2;8;8;11
2011;2;9;8;10
2011;2;9;9;8
2011;2;10;9;13
2011;2;10;10;13
2011;2;11;10;9
2011;2;11;11;13
2011;2;12;11;12
2011;2;12;12;13
2011;2;13;12;18
2011;2;13;13;11
2011;2;14;13;15
2011;2;14;14;14
2011;2;15;14;20
2011;2;15;15;21
2011;2;16;15;21
2011;2;16;16;28
2011;2;17;16;36
2011;2;17;17;21
2011;2;18;17;38
2011;2;18;18;44
2011;2;19;18;34
2011;2;19;19;32
2011;2;20;19;46
2011;2;20;20;44
2011;2;21;20;48
2011;2;21;21;46
2011;2;22;21;44
2011;2;22;22;53
2011;2;23;22;50
2011;2;23;23;31
2011;2;24;23;54
2011;2;24;24;42
2011;2;25;24;41
2011;2;25;25;53
2011;2;26;25;48
2011;2;26;26;46
2011;2;27;26;52
2011;2;27;27;57
2011;2;28;27;55
2011;2;28;28;62
2011;2;29;28;68
2011;2;29;29;35
2011;2;30;29;58
2011;2;30;30;71
2011;2;31;30;75
2011;2;31;31;63
2011;2;32;31;74
2011;2;32;32;64
2011;2;33;32;74
2011;2;33;33;69
2011;2;34;33;83
2011;2;34;34;87
2011;2;35;34;83
2011;2;35;35;92
2011;2;36;35;91
2011;2;36;36;105
2011;2;37;36;102
2011;2;37;37;122
2011;2;38;37;142
2011;2;38;38;129
2011;2;39;38;184
2011;2;39;39;161
2011;2;40;39;159
2011;2;40;40;205
2011;2;41;40;173
2011;2;41;41;193
2011;2;42;41;188
2011;2;42;42;212
2011;2;43;42;248
2011;2;43;43;253
2011;2;44;43;250
2011;2;44;44;262
2011;2;45;44;275
2011;2;45;45;336
2011;2;46;45;296
2011;2;46;46;330
2011;2;47;46;363
2011;2;47;47;361
2011;2;48;47;389
2011;2;48;48;407
2011;2;49;48;393
2011;2;49;49;448
2011;2;50;49;454
2011;2;50;50;457
2011;2;51;50;522
2011;2;51;51;537
2011;2;52;51;524
2011;2;52;52;560
2011;2;53;52;583
2011;2;53;53;595
2011;2;54;53;579
2011;2;54;54;668
2011;2;55;54;661
2011;2;55;55;714
2011;2;56;55;727
2011;2;56;56;702
2011;2;57;56;756
2011;2;57;57;725
2011;2;58;57;751
2011;2;58;58;792
2011;2;59;58;834
2011;2;59;59;906
2011;2;60;59;805
2011;2;60;60;938
2011;2;61;60;948
2011;2;61;61;1005
2011;2;62;61;973
2011;2;62;62;1060
2011;2;63;62;995
2011;2;63;63;1114
2011;2;64;63;1107
2011;2;64;64;1139
2011;2;65;64;1129
2011;2;65;65;1134
2011;2;66;65;909
2011;2;66;66;968
2011;2;67;66;908
2011;2;67;67;999
2011;2;68;67;1013
2011;2;68;68;1128
2011;2;69;68;950
2011;2;69;69;1048
2011;2;70;69;986
2011;2;70;70;968
2011;2;71;70;1061
2011;2;71;71;1235
2011;2;72;71;1268
2011;2;72;72;1398
2011;2;73;72;1396
2011;2;73;73;1598
2011;2;74;73;1632
2011;2;74;74;1678
2011;2;75;74;1613
2011;2;75;75;1871
2011;2;76;75;1912
2011;2;76;76;2142
2011;2;77;76;2208
2011;2;77;77;2407
2011;2;78;77;2463
2011;2;78;78;2684
2011;2;79;78;2788
2011;2;79;79;3116
2011;2;80;79;3223
2011;2;80;80;3520
2011;2;81;80;3576
2011;2;81;81;3912
2011;2;82;81;3880
2011;2;82;82;4076
2011;2;83;82;4371
2011;2;83;83;4704
2011;2;84;83;4636
2011;2;84;84;4918
2011;2;85;84;5135
2011;2;85;85;5440
2011;2;86;85;5663
2011;2;86;86;5993
2011;2;87;86;5870
2011;2;87;87;6097
2011;2;88;87;6205
2011;2;88;88;6416
2011;2;89;88;6365
2011;2;89;89;6619
2011;2;90;89;6828
2011;2;90;90;6853
2011;2;91;90;6789
2011;2;91;91;7024
2011;2;92;91;4690
2011;2;92;92;3314
2011;2;93;92;3524
2011;2;93;93;3129
2011;2;94;93;2952
2011;2;94;94;2627
2011;2;95;94;2402
2011;2;95;95;2206
2011;2;96;95;2145
2011;2;96;96;2731
2011;2;97;96;3381
2011;2;97;97;2969
2011;2;98;97;2651
2011;2;98;98;2232
2011;2;99;98;2253
2011;2;99;99;1764
2011;2;100;99;1581
2011;2;100;100;1254
2011;2;101;100;1141
2011;2;101;101;913
2011;2;102;101;758
2011;2;102;102;613
2011;2;103;102;487
2011;2;103;103;387
2011;2;104;103;306
2011;2;104;104;211
2011;2;105;104;208
2011;2;105;105;131
2011;2;106;105;112
2011;2;106;106;58
2011;2;107;106;55
2011;2;107;107;30
2011;2;108;107;37
2011;2;108;108;19
2011;2;109;108;19
2011;2;109;109;5
2011;2;110;109;7
2011;2;110;110;3
2011;2;111;110;5
2011;2;111;111;2
2011;2;112;111;1
2011;2;113;112;1
2011;2;113;113;1
2012;1;0;0;1300
2012;1;1;0;162
2012;1;1;1;59
2012;1;2;1;64
2012;1;2;2;39
2012;1;3;2;36
2012;1;3;3;33
2012;1;4;3;20
2012;1;4;4;22
2012;1;5;4;29
2012;1;5;5;17
2012;1;6;5;22
2012;1;6;6;14
2012;1;7;6;14
2012;1;7;7;16
2012;1;8;7;18
2012;1;8;8;9
2012;1;9;8;19
2012;1;9;9;10
2012;1;10;9;19
2012;1;10;10;17
2012;1;11;10;14
2012;1;11;11;13
2012;1;12;11;16
2012;1;12;12;18
2012;1;13;12;22
2012;1;13;13;18
2012;1;14;13;11
2012;1;14;14;26
2012;1;15;14;39
2012;1;15;15;32
2012;1;16;15;36
2012;1;16;16;45
2012;1;17;16;49
2012;1;17;17;64
2012;1;18;17;69
2012;1;18;18;87
2012;1;19;18;100
2012;1;19;19;101
2012;1;20;19;128
2012;1;20;20;113
2012;1;21;20;125
2012;1;21;21;126
2012;1;22;21;135
2012;1;22;22;132
2012;1;23;22;130
2012;1;23;23;124
2012;1;24;23;121
2012;1;24;24;123
2012;1;25;24;144
2012;1;25;25;163
2012;1;26;25;126
2012;1;26;26;160
2012;1;27;26;133
2012;1;27;27;134
2012;1;28;27;150
2012;1;28;28;151
2012;1;29;28;147
2012;1;29;29;139
2012;1;30;29;137
2012;1;30;30;143
2012;1;31;30;175
2012;1;31;31;175
2012;1;32;31;167
2012;1;32;32;183
2012;1;33;32;169
2012;1;33;33;166
2012;1;34;33;174
2012;1;34;34;176
2012;1;35;34;194
2012;1;35;35;177
2012;1;36;35;172
2012;1;36;36;179
2012;1;37;36;205
2012;1;37;37;230
2012;1;38;37;250
2012;1;38;38;254
2012;1;39;38;294
2012;1;39;39;346
2012;1;40;39;336
2012;1;40;40;331
2012;1;41;40;375
2012;1;41;41;436
2012;1;42;41;391
2012;1;42;42;398
2012;1;43;42;471
2012;1;43;43;442
2012;1;44;43;436
2012;1;44;44;520
2012;1;45;44;480
2012;1;45;45;571
2012;1;46;45;558
2012;1;46;46;617
2012;1;47;46;626
2012;1;47;47;704
2012;1;48;47;684
2012;1;48;48;775
2012;1;49;48;752
2012;1;49;49;838
2012;1;50;49;843
2012;1;50;50;901
2012;1;51;50;970
2012;1;51;51;948
2012;1;52;51;1067
2012;1;52;52;1052
2012;1;53;52;1110
2012;1;53;53;1224
2012;1;54;53;1204
2012;1;54;54;1294
2012;1;55;54;1363
2012;1;55;55;1423
2012;1;56;55;1501
2012;1;56;56;1498
2012;1;57;56;1555
2012;1;57;57;1656
2012;1;58;57;1652
2012;1;58;58;1766
2012;1;59;58;1740
2012;1;59;59;1893
2012;1;60;59;1895
2012;1;60;60;2039
2012;1;61;60;2022
2012;1;61;61;2134
2012;1;62;61;2135
2012;1;62;62;2264
2012;1;63;62;2232
2012;1;63;63;2450
2012;1;64;63;2339
2012;1;64;64;2512
2012;1;65;64;2419
2012;1;65;65;2594
2012;1;66;65;2530
2012;1;66;66;2514
2012;1;67;66;1888
2012;1;67;67;2103
2012;1;68;67;2135
2012;1;68;68;2176
2012;1;69;68;2190
2012;1;69;69;2252
2012;1;70;69;2121
2012;1;70;70;2155
2012;1;71;70;2136
2012;1;71;71;1996
2012;1;72;71;2129
2012;1;72;72;2406
2012;1;73;72;2496
2012;1;73;73;2734
2012;1;74;73;2698
2012;1;74;74;2681
2012;1;75;74;2755
2012;1;75;75;2946
2012;1;76;75;2955
2012;1;76;76;3140
2012;1;77;76;3250
2012;1;77;77;3406
2012;1;78;77;3556
2012;1;78;78;3578
2012;1;79;78;3767
2012;1;79;79;3962
2012;1;80;79;4241
2012;1;80;80;4224
2012;1;81;80;4274
2012;1;81;81;4390
2012;1;82;81;4669
2012;1;82;82;4714
2012;1;83;82;4543
2012;1;83;83;4786
2012;1;84;83;4843
2012;1;84;84;4901
2012;1;85;84;4747
2012;1;85;85;4880
2012;1;86;85;4962
2012;1;86;86;4809
2012;1;87;86;4856
2012;1;87;87;4757
2012;1;88;87;4726
2012;1;88;88;4446
2012;1;89;88;4629
2012;1;89;89;4377
2012;1;90;89;4143
2012;1;90;90;4071
2012;1;91;90;4197
2012;1;91;91;3738
2012;1;92;91;3819
2012;1;92;92;3432
2012;1;93;92;2220
2012;1;93;93;1440
2012;1;94;93;1480
2012;1;94;94;1236
2012;1;95;94;1095
2012;1;95;95;890
2012;1;96;95;819
2012;1;96;96;639
2012;1;97;96;633
2012;1;97;97;696
2012;1;98;97;877
2012;1;98;98;642
2012;1;99;98;658
2012;1;99;99;478
2012;1;100;99;416
2012;1;100;100;324
2012;1;101;100;248
2012;1;101;101;158
2012;1;102;101;144
2012;1;102;102;112
2012;1;103;102;82
2012;1;103;103;67
2012;1;104;103;62
2012;1;104;104;37
2012;1;105;104;31
2012;1;105;105;16
2012;1;106;105;12
2012;1;106;106;9
2012;1;107;106;1
2012;1;107;107;3
2012;1;108;107;4
2012;1;108;108;3
2012;1;109;108;2
2012;1;109;109;1
2012;1;110;109;2
2012;2;0;0;1004
2012;2;1;0;150
2012;2;1;1;41
2012;2;2;1;42
2012;2;2;2;27
2012;2;3;2;21
2012;2;3;3;25
2012;2;4;3;26
2012;2;4;4;13
2012;2;5;4;17
2012;2;5;5;11
2012;2;6;5;12
2012;2;6;6;16
2012;2;7;6;21
2012;2;7;7;11
2012;2;8;7;10
2012;2;8;8;12
2012;2;9;8;10
2012;2;9;9;15
2012;2;10;9;13
2012;2;10;10;11
2012;2;11;10;11
2012;2;11;11;16
2012;2;12;11;14
2012;2;12;12;10
2012;2;13;12;13
2012;2;13;13;16
2012;2;14;13;21
2012;2;14;14;21
2012;2;15;14;24
2012;2;15;15;20
2012;2;16;15;24
2012;2;16;16;24
2012;2;17;16;12
2012;2;17;17;21
2012;2;18;17;29
2012;2;18;18;35
2012;2;19;18;39
2012;2;19;19;51
2012;2;20;19;38
2012;2;20;20;41
2012;2;21;20;58
2012;2;21;21;41
2012;2;22;21;40
2012;2;22;22;49
2012;2;23;22;45
2012;2;23;23;45
2012;2;24;23;47
2012;2;24;24;39
2012;2;25;24;40
2012;2;25;25;40
2012;2;26;25;49
2012;2;26;26;50
2012;2;27;26;56
2012;2;27;27;45
2012;2;28;27;52
2012;2;28;28;50
2012;2;29;28;53
2012;2;29;29;58
2012;2;30;29;66
2012;2;30;30;74
2012;2;31;30;59
2012;2;31;31;64
2012;2;32;31;59
2012;2;32;32;77
2012;2;33;32;81
2012;2;33;33;78
2012;2;34;33;80
2012;2;34;34;73
2012;2;35;34;75
2012;2;35;35;91
2012;2;36;35;83
2012;2;36;36;101
2012;2;37;36;91
2012;2;37;37;118
2012;2;38;37;128
2012;2;38;38;147
2012;2;39;38;147
2012;2;39;39;136
2012;2;40;39;179
2012;2;40;40;151
2012;2;41;40;176
2012;2;41;41;194
2012;2;42;41;197
2012;2;42;42;202
2012;2;43;42;211
2012;2;43;43;219
2012;2;44;43;243
2012;2;44;44;260
2012;2;45;44;272
2012;2;45;45;258
2012;2;46;45;329
2012;2;46;46;323
2012;2;47;46;369
2012;2;47;47;366
2012;2;48;47;385
2012;2;48;48;425
2012;2;49;48;428
2012;2;49;49;405
2012;2;50;49;449
2012;2;50;50;452
2012;2;51;50;462
2012;2;51;51;526
2012;2;52;51;525
2012;2;52;52;530
2012;2;53;52;601
2012;2;53;53;630
2012;2;54;53;614
2012;2;54;54;629
2012;2;55;54;614
2012;2;55;55;675
2012;2;56;55;677
2012;2;56;56;701
2012;2;57;56;737
2012;2;57;57;814
2012;2;58;57;765
2012;2;58;58;829
2012;2;59;58;810
2012;2;59;59;883
2012;2;60;59;800
2012;2;60;60;906
2012;2;61;60;883
2012;2;61;61;1014
2012;2;62;61;969
2012;2;62;62;1080
2012;2;63;62;1029
2012;2;63;63;1136
2012;2;64;63;1057
2012;2;64;64;1145
2012;2;65;64;1157
2012;2;65;65;1269
2012;2;66;65;1212
2012;2;66;66;1160
2012;2;67;66;970
2012;2;67;67;993
2012;2;68;67;1061
2012;2;68;68;1152
2012;2;69;68;1070
2012;2;69;69;1134
2012;2;70;69;1073
2012;2;70;70;1171
2012;2;71;70;1099
2012;2;71;71;1067
2012;2;72;71;1186
2012;2;72;72;1322
2012;2;73;72;1366
2012;2;73;73;1560
2012;2;74;73;1581
2012;2;74;74;1637
2012;2;75;74;1706
2012;2;75;75;1864
2012;2;76;75;1939
2012;2;76;76;2219
2012;2;77;76;2205
2012;2;77;77;2404
2012;2;78;77;2430
2012;2;78;78;2741
2012;2;79;78;2765
2012;2;79;79;3058
2012;2;80;79;3363
2012;2;80;80;3531
2012;2;81;80;3711
2012;2;81;81;3890
2012;2;82;81;4207
2012;2;82;82;4473
2012;2;83;82;4357
2012;2;83;83;4774
2012;2;84;83;5003
2012;2;84;84;5131
2012;2;85;84;5371
2012;2;85;85;5522
2012;2;86;85;5961
2012;2;86;86;5961
2012;2;87;86;6453
2012;2;87;87;6430
2012;2;88;87;6584
2012;2;88;88;6499
2012;2;89;88;6900
2012;2;89;89;7028
2012;2;90;89;7042
2012;2;90;90;7000
2012;2;91;90;7352
2012;2;91;91;7015
2012;2;92;91;7248
2012;2;92;92;6774
2012;2;93;92;4958
2012;2;93;93;3237
2012;2;94;93;3633
2012;2;94;94;3090
2012;2;95;94;2847
2012;2;95;95;2448
2012;2;96;95;2375
2012;2;96;96;2016
2012;2;97;96;2119
2012;2;97;97;2480
2012;2;98;97;3141
2012;2;98;98;2474
2012;2;99;98;2449
2012;2;99;99;1886
2012;2;100;99;1840
2012;2;100;100;1434
2012;2;101;100;1240
2012;2;101;101;938
2012;2;102;101;934
2012;2;102;102;661
2012;2;103;102;581
2012;2;103;103;458
2012;2;104;103;434
2012;2;104;104;257
2012;2;105;104;231
2012;2;105;105;132
2012;2;106;105;144
2012;2;106;106;83
2012;2;107;106;76
2012;2;107;107;30
2012;2;108;107;45
2012;2;108;108;15
2012;2;109;108;21
2012;2;109;109;18
2012;2;110;109;10
2012;2;110;110;5
2012;2;111;110;2
2012;2;111;111;6
2012;2;112;111;3
2012;2;112;112;1
2012;2;114;113;1
2012;2;114;114;1
2013;1;0;0;1311
2013;1;1;0;186
2013;1;1;1;56
2013;1;2;1;49
2013;1;2;2;34
2013;1;3;2;37
2013;1;3;3;33
2013;1;4;3;25
2013;1;4;4;23
2013;1;5;4;27
2013;1;5;5;18
2013;1;6;5;30
2013;1;6;6;20
2013;1;7;6;20
2013;1;7;7;18
2013;1;8;7;16
2013;1;8;8;13
2013;1;9;8;20
2013;1;9;9;16
2013;1;10;9;19
2013;1;10;10;9
2013;1;11;10;21
2013;1;11;11;13
2013;1;12;11;21
2013;1;12;12;12
2013;1;13;12;15
2013;1;13;13;13
2013;1;14;13;24
2013;1;14;14;29
2013;1;15;14;33
2013;1;15;15;29
2013;1;16;15;31
2013;1;16;16;41
2013;1;17;16;47
2013;1;17;17;51
2013;1;18;17;68
2013;1;18;18;91
2013;1;19;18;77
2013;1;19;19;91
2013;1;20;19;99
2013;1;20;20;107
2013;1;21;20;113
2013;1;21;21;113
2013;1;22;21;117
2013;1;22;22;125
2013;1;23;22;131
2013;1;23;23;120
2013;1;24;23;126
2013;1;24;24;133
2013;1;25;24;119
2013;1;25;25;135
2013;1;26;25;138
2013;1;26;26;151
2013;1;27;26;133
2013;1;27;27;129
2013;1;28;27;122
2013;1;28;28;149
2013;1;29;28;138
2013;1;29;29;140
2013;1;30;29;125
2013;1;30;30;138
2013;1;31;30;171
2013;1;31;31;138
2013;1;32;31;176
2013;1;32;32;172
2013;1;33;32;171
2013;1;33;33;185
2013;1;34;33;176
2013;1;34;34;192
2013;1;35;34;187
2013;1;35;35;196
2013;1;36;35;201
2013;1;36;36;213
2013;1;37;36;222
2013;1;37;37;222
2013;1;38;37;233
2013;1;38;38;248
2013;1;39;38;260
2013;1;39;39;263
2013;1;40;39;305
2013;1;40;40;371
2013;1;41;40;364
2013;1;41;41;395
2013;1;42;41;384
2013;1;42;42;412
2013;1;43;42;441
2013;1;43;43;444
2013;1;44;43;432
2013;1;44;44;450
2013;1;45;44;485
2013;1;45;45;518
2013;1;46;45;545
2013;1;46;46;599
2013;1;47;46;611
2013;1;47;47;680
2013;1;48;47;678
2013;1;48;48;691
2013;1;49;48;812
2013;1;49;49;797
2013;1;50;49;856
2013;1;50;50;854
2013;1;51;50;932
2013;1;51;51;949
2013;1;52;51;961
2013;1;52;52;1057
2013;1;53;52;1050
2013;1;53;53;1094
2013;1;54;53;1195
2013;1;54;54;1264
2013;1;55;54;1324
2013;1;55;55;1335
2013;1;56;55;1376
2013;1;56;56;1445
2013;1;57;56;1478
2013;1;57;57;1581
2013;1;58;57;1652
2013;1;58;58;1675
2013;1;59;58;1747
2013;1;59;59;1836
2013;1;60;59;1875
2013;1;60;60;1970
2013;1;61;60;1921
2013;1;61;61;2105
2013;1;62;61;2105
2013;1;62;62;2200
2013;1;63;62;2155
2013;1;63;63;2390
2013;1;64;63;2381
2013;1;64;64;2472
2013;1;65;64;2425
2013;1;65;65;2734
2013;1;66;65;2553
