PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DNK,2,1840,1840,1,m,50,5,RR,16,O,518,.,.,.,1
DNK,2,1840,1840,1,m,55,5,RR,16,O,606,.,.,.,1
DNK,2,1840,1840,1,m,60,5,RR,16,O,735,.,.,.,1
DNK,2,1840,1840,1,m,65,5,RR,16,O,749,.,.,.,1
DNK,2,1840,1840,1,m,70,5,RR,16,O,765,.,.,.,1
DNK,2,1840,1840,1,m,75,5,RR,16,O,637,.,.,.,1
DNK,2,1840,1840,1,m,80,5,RR,16,O,466,.,.,.,1
DNK,2,1840,1840,1,m,85,5,RR,16,O,214,.,.,.,1
DNK,2,1840,1840,1,m,90,5,RR,16,O,61,.,.,.,1
DNK,2,1840,1840,1,m,95,5,RR,16,O,13,.,.,.,1
DNK,2,1840,1840,1,m,100,5,RR,16,O,0,.,.,.,1
DNK,2,1840,1840,1,m,105,5,RR,16,O,1,.,.,.,1
DNK,2,1840,1840,1,m,110,+,RR,16,O,0,.,.,.,1
DNK,2,1841,1841,1,f,0,1,RR,16,O,3314,.,.,.,1
DNK,2,1841,1841,1,f,1,2,RR,16,O,966,.,.,.,1
DNK,2,1841,1841,1,f,3,2,RR,16,O,391,.,.,.,1
DNK,2,1841,1841,1,f,5,5,RR,16,O,570,.,.,.,1
DNK,2,1841,1841,1,f,10,5,RR,16,O,385,.,.,.,1
DNK,2,1841,1841,1,f,15,5,RR,16,O,412,.,.,.,1
DNK,2,1841,1841,1,f,20,5,RR,16,O,400,.,.,.,1
DNK,2,1841,1841,1,f,25,5,RR,16,O,419,.,.,.,1
DNK,2,1841,1841,1,f,30,5,RR,16,O,424,.,.,.,1
DNK,2,1841,1841,1,f,35,5,RR,16,O,449,.,.,.,1
DNK,2,1841,1841,1,f,40,5,RR,16,O,461,.,.,.,1
DNK,2,1841,1841,1,f,45,5,RR,16,O,429,.,.,.,1
DNK,2,1841,1841,1,f,50,5,RR,16,O,438,.,.,.,1
DNK,2,1841,1841,1,f,55,5,RR,16,O,519,.,.,.,1
DNK,2,1841,1841,1,f,60,5,RR,16,O,696,.,.,.,1
DNK,2,1841,1841,1,f,65,5,RR,16,O,782,.,.,.,1
DNK,2,1841,1841,1,f,70,5,RR,16,O,847,.,.,.,1
