COUNTRY;IDL_ID;AGEYEARS;DAYSSINCEBD;AGEDAYS;SEX;BIRTH_DAY;BIRTH_MONTH;BIRTH_YEAR;DEATH_DAY;DEATH_MONTH;DEATH_YEAR;BIRTH_COUNTRY;BIRTH_LOCALITY;DEATH_COUNTRY;DEATH_LOCALITY;VALIDATION
FRA;FRA1910201608581;105;309;38660;F;16;8;1910;20;6;2016;FRA;FR101;FRA;FRL03;SAMPLE OUT
FRA;FRA1910201608423;105;280;38631;F;27;10;1910;2;8;2016;FRA;FRK11;FRA;FRK11;SAMPLE OUT
FRA;FRA1911201608463;105;18;38369;F;4;2;1911;22;2;2016;FRA;FR101;FRA;FR105;SAMPLE OUT
FRA;FRA1910201608481;105;294;38645;F;26;7;1910;15;5;2016;FRA;FR101;FRA;FRI32;SAMPLE OUT
FRA;FRA1910201608632;105;314;38665;F;4;12;1910;13;10;2016;FRA;FR101;FRA;FR105;SAMPLE OUT
FRA;FRA1911201608384;105;85;38437;F;20;5;1911;13;8;2016;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1910201608418;105;231;38582;F;4;6;1910;21;1;2016;FRA;FRK21;FRA;FRK21;SAMPLE OUT
FRA;FRA1911201608379;105;70;38422;F;17;8;1911;26;10;2016;FRA;FRG01;FRA;FRL04;SAMPLE OUT
FRA;FRA1911201608542;105;150;38502;F;28;3;1911;25;8;2016;FRA;FRG03;FRA;FRD13;SAMPLE OUT
FRA;FRA1910201608466;105;258;38609;F;3;6;1910;16;2;2016;FRA;FRM02;FRA;FRL05;SAMPLE OUT
FRA;FRA1910201608565;105;242;38593;F;2;9;1910;1;5;2016;FRA;FRC23;FRA;FRL03;SAMPLE OUT
FRA;FRA1911201608399;105;22;38374;F;14;3;1911;5;4;2016;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1910201608434;105;339;38690;F;19;11;1910;23;10;2016;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1910201608670;105;365;38716;F;15;9;1910;14;9;2016;FRA;FRB02;FRA;FRL05;SAMPLE OUT
FRA;FRA1910201608373;105;69;38420;F;8;11;1910;16;1;2016;FRA;FRG05;FRA;FRG05;SAMPLE OUT
FRA;FRA1911201608387;105;151;38502;F;25;2;1911;25;7;2016;FRA;FRC23;FRA;FRC23;SAMPLE OUT
FRA;FRA1911201608505;105;30;38382;F;4;11;1911;4;12;2016;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1911201608600;105;90;38441;F;25;2;1911;25;5;2016;FRA;FRG03;FRA;FRG01;SAMPLE OUT
FRA;FRA1910201608455;105;220;38571;F;17;7;1910;22;2;2016;FRA;FRK27;FRA;FRK27;SAMPLE OUT
FRA;FRA1910201608610;105;61;38412;F;12;11;1910;12;1;2016;FRA;FRG01;FRA;FRG01;SAMPLE OUT
FRA;FRA1911201608523;105;63;38414;F;21;1;1911;24;3;2016;FRA;FR101;FRA;FRG05;SAMPLE OUT
FRA;FRA1911201608593;105;238;38590;F;11;3;1911;4;11;2016;FRA;FRD22;FRA;FR104;SAMPLE OUT
FRA;FRA1911201608398;105;81;38433;F;19;7;1911;8;10;2016;FRA;FR103;FRA;FR101;SAMPLE OUT
FRA;FRA1910201608383;105;286;38637;F;4;12;1910;15;9;2016;FRA;FRJ13;FRA;FRJ13;SAMPLE OUT
FRA;FRA1911201608452;105;57;38409;F;1;10;1911;27;11;2016;FRA;FR101;FRA;FRK28;SAMPLE OUT
FRA;FRA1910201608639;105;172;38523;F;25;7;1910;13;1;2016;FRA;FRF23;FRA;FR101;SAMPLE OUT
FRA;FRA1911201608411;105;33;38385;F;26;11;1911;29;12;2016;FRA;FRJ26;FRA;FRJ21;SAMPLE OUT
FRA;FRA1911201608406;105;53;38405;F;18;10;1911;10;12;2016;FRA;FRI11;FRA;FRI15;SAMPLE OUT
FRA;FRA1911201608372;105;39;38391;F;29;3;1911;7;5;2016;FRA;FR101;FRA;FR102;SAMPLE OUT
FRA;FRA1910201608605;105;81;38432;F;28;12;1910;18;3;2016;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1910201608535;105;206;38557;F;4;12;1910;27;6;2016;FRA;FRD11;FRA;FRD11;SAMPLE OUT
FRA;FRA1910201608492;105;52;38403;F;26;12;1910;16;2;2016;FRA;FRI12;FRA;FRI12;SAMPLE OUT
FRA;FRA1910201608370;105;342;38693;F;19;2;1910;27;1;2016;FRA;FRI31;FRA;FRI31;SAMPLE OUT
FRA;FRA1910201608480;105;290;38641;F;26;11;1910;11;9;2016;FRA;FR101;FRA;FRI32;SAMPLE OUT
FRA;FRA1910201608627;105;314;38665;F;18;6;1910;27;4;2016;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1911201608441;105;178;38530;F;30;5;1911;24;11;2016;FRA;FRH01;FRA;FRH01;SAMPLE OUT
FRA;FRA1911201608467;105;108;38460;F;26;5;1911;11;9;2016;FRA;FRK24;FRA;FRK24;SAMPLE OUT
FRA;FRA1911201608514;105;213;38565;F;16;4;1911;15;11;2016;FRA;FRB06;FRA;FRB05;SAMPLE OUT
FRA;FRA1910201608397;105;336;38687;F;15;2;1910;17;1;2016;FRA;FRI33;FRA;FRG02;SAMPLE OUT
FRA;FRA1911201608524;105;82;38434;F;6;6;1911;27;8;2016;FRA;FRK26;FRA;FRL05;SAMPLE OUT
FRA;FRA1911201608415;105;299;38650;F;24;1;1911;18;11;2016;FRA;FRL06;FRA;FRL03;SAMPLE OUT
FRA;FRA1911201608489;105;190;38542;F;25;5;1911;1;12;2016;FRA;FRE23;FRA;FRE23;SAMPLE OUT
FRA;FRA1911201608475;105;136;38488;F;31;3;1911;14;8;2016;FRA;FRJ27;FRA;FRJ11;SAMPLE OUT
FRA;FRA1911201608431;105;88;38440;F;3;5;1911;30;7;2016;FRA;FRK21;FRA;FRK26;SAMPLE OUT
FRA;FRA1911201608537;105;132;38484;F;14;4;1911;24;8;2016;FRA;FRD21;FRA;FRJ28;SAMPLE OUT
FRA;FRA1911201608598;105;197;38549;F;23;5;1911;6;12;2016;FRA;FRJ11;FRA;FRJ11;SAMPLE OUT
FRA;FRA1910201608422;105;146;38497;F;19;10;1910;13;3;2016;FRA;FRF11;FRA;FRF11;SAMPLE OUT
FRA;FRA1910201608519;105;158;38509;F;25;12;1910;31;5;2016;FRA;FRE21;FRA;FRE22;SAMPLE OUT
FRA;FRA1910201608462;105;185;38536;F;2;11;1910;5;5;2016;FRA;FR104;FRA;FR101;SAMPLE OUT
FRA;FRA1910201608484;105;249;38600;F;10;11;1910;16;7;2016;FRA;FRE12;FRA;FRE12;SAMPLE OUT
