Year,Age,Sex,Deaths,TL_Deaths,TU_Deaths_Next_Year,Cohort,Country,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1990,98,m,127,NA,NA,1892,scandi,NA,NA,NA,345.6666666666667
1991,99,m,84,NA,NA,1892,scandi,NA,NA,NA,216.66666666666669
1992,100,m,61,NA,NA,1892,scandi,NA,NA,NA,133.33333333333334
1993,101,m,37,NA,NA,1892,scandi,NA,NA,NA,73.66666666666666
1994,102,m,25,NA,NA,1892,scandi,NA,NA,NA,37.00000000000001
1995,103,m,2,NA,NA,1892,scandi,NA,NA,NA,5.666666666666666
1996,104,m,6,NA,NA,1892,scandi,NA,NA,NA,7.666666666666667
1998,106,m,1,NA,NA,1892,scandi,NA,NA,NA,2
1999,107,m,1,NA,NA,1892,scandi,NA,NA,NA,1
1973,80,f,2974,NA,NA,1893,scandi,NA,NA,NA,39958.333333333336
1974,81,f,2973,NA,NA,1893,scandi,NA,NA,NA,36973
1975,82,f,3110,NA,NA,1893,scandi,NA,NA,NA,34000.33333333333
1976,83,f,2892,NA,NA,1893,scandi,NA,NA,NA,30875.000000000004
1977,84,f,2936,NA,NA,1893,scandi,NA,NA,NA,27998.333333333332
1978,85,f,2911,NA,NA,1893,scandi,NA,NA,NA,25058.999999999996
1979,86,f,2739,NA,NA,1893,scandi,NA,NA,NA,22165.666666666668
1980,87,f,2647,NA,NA,1893,scandi,NA,NA,NA,19435
1981,88,f,2500,NA,NA,1893,scandi,NA,NA,NA,16769.666666666664
1982,89,f,2336,NA,NA,1893,scandi,NA,NA,NA,14269.666666666668
1983,90,f,2098,NA,NA,1893,scandi,NA,NA,NA,11930.333333333334
1984,91,f,1952,NA,NA,1893,scandi,NA,NA,NA,9861
1985,92,f,1636,NA,NA,1893,scandi,NA,NA,NA,7887.333333333333
1986,93,f,1381,NA,NA,1893,scandi,NA,NA,NA,6270
1987,94,f,1211,NA,NA,1893,scandi,NA,NA,NA,4878.666666666667
1988,95,f,974,NA,NA,1893,scandi,NA,NA,NA,3664.0000000000005
1989,96,f,834,NA,NA,1893,scandi,NA,NA,NA,2700.666666666667
1990,97,f,554,NA,NA,1893,scandi,NA,NA,NA,1849.3333333333333
1991,98,f,428,NA,NA,1893,scandi,NA,NA,NA,1308.3333333333335
1992,99,f,302,NA,NA,1893,scandi,NA,NA,NA,875.9999999999999
1993,100,f,238,NA,NA,1893,scandi,NA,NA,NA,579.3333333333334
1994,101,f,131,NA,NA,1893,scandi,NA,NA,NA,341.3333333333333
1995,102,f,94,NA,NA,1893,scandi,NA,NA,NA,204.33333333333334
1996,103,f,53,NA,NA,1893,scandi,NA,NA,NA,109
1997,104,f,36,NA,NA,1893,scandi,NA,NA,NA,58.333333333333336
1998,105,f,14,NA,NA,1893,scandi,NA,NA,NA,20
1999,106,f,8,NA,NA,1893,scandi,NA,NA,NA,8.666666666666666
1973,80,m,2771,NA,NA,1893,scandi,NA,NA,NA,25934.999999999996
1974,81,m,2490,NA,NA,1893,scandi,NA,NA,NA,23157
1975,82,m,2585,NA,NA,1893,scandi,NA,NA,NA,20659.666666666664
1976,83,m,2295,NA,NA,1893,scandi,NA,NA,NA,18038
1977,84,m,2255,NA,NA,1893,scandi,NA,NA,NA,15832.333333333334
1978,85,m,2026,NA,NA,1893,scandi,NA,NA,NA,13524
1979,86,m,1868,NA,NA,1893,scandi,NA,NA,NA,11491.333333333334
1980,87,m,1683,NA,NA,1893,scandi,NA,NA,NA,9657.333333333334
1981,88,m,1518,NA,NA,1893,scandi,NA,NA,NA,7969
1982,89,m,1303,NA,NA,1893,scandi,NA,NA,NA,6464
1983,90,m,1127,NA,NA,1893,scandi,NA,NA,NA,5155
1984,91,m,975,NA,NA,1893,scandi,NA,NA,NA,4041.6666666666665
1985,92,m,745,NA,NA,1893,scandi,NA,NA,NA,3034.6666666666665
1986,93,m,604,NA,NA,1893,scandi,NA,NA,NA,2315
1987,94,m,490,NA,NA,1893,scandi,NA,NA,NA,1690.3333333333333
1988,95,m,362,NA,NA,1893,scandi,NA,NA,NA,1205.6666666666665
1989,96,m,267,NA,NA,1893,scandi,NA,NA,NA,857.3333333333334
1990,97,m,205,NA,NA,1893,scandi,NA,NA,NA,572
1991,98,m,132,NA,NA,1893,scandi,NA,NA,NA,378.3333333333333
1992,99,m,95,NA,NA,1893,scandi,NA,NA,NA,235.33333333333331
1993,100,m,69,NA,NA,1893,scandi,NA,NA,NA,140.66666666666669
1994,101,m,32,NA,NA,1893,scandi,NA,NA,NA,74.33333333333333
1995,102,m,24,NA,NA,1893,scandi,NA,NA,NA,38.99999999999999
1996,103,m,5,NA,NA,1893,scandi,NA,NA,NA,9
1997,104,m,6,NA,NA,1893,scandi,NA,NA,NA,11
1998,105,m,5,NA,NA,1893,scandi,NA,NA,NA,5
1999,106,m,0,NA,NA,1893,scandi,NA,NA,NA,0
1974,80,f,3042,NA,NA,1894,scandi,NA,NA,NA,41474.333333333336
1975,81,f,3218,NA,NA,1894,scandi,NA,NA,NA,38437.333333333336
1976,82,f,3038,NA,NA,1894,scandi,NA,NA,NA,35192.333333333336
1977,83,f,3045,NA,NA,1894,scandi,NA,NA,NA,32199.666666666668
1978,84,f,3042,NA,NA,1894,scandi,NA,NA,NA,29148.666666666668
1979,85,f,2987,NA,NA,1894,scandi,NA,NA,NA,26104.333333333332
1980,86,f,3010,NA,NA,1894,scandi,NA,NA,NA,23118.666666666664
1981,87,f,2723,NA,NA,1894,scandi,NA,NA,NA,20096.666666666664
1982,88,f,2527,NA,NA,1894,scandi,NA,NA,NA,17380
1983,89,f,2373,NA,NA,1894,scandi,NA,NA,NA,14859.666666666666
1984,90,f,2349,NA,NA,1894,scandi,NA,NA,NA,12484
1985,91,f,1966,NA,NA,1894,scandi,NA,NA,NA,10077.666666666666
1986,92,f,1671,NA,NA,1894,scandi,NA,NA,NA,8163.666666666667
1987,93,f,1526,NA,NA,1894,scandi,NA,NA,NA,6517.666666666667
1988,94,f,1216,NA,NA,1894,scandi,NA,NA,NA,4995
1989,95,f,1037,NA,NA,1894,scandi,NA,NA,NA,3774.666666666667
1990,96,f,791,NA,NA,1894,scandi,NA,NA,NA,2733
1991,97,f,569,NA,NA,1894,scandi,NA,NA,NA,1943.3333333333335
1992,98,f,471,NA,NA,1894,scandi,NA,NA,NA,1381
1993,99,f,323,NA,NA,1894,scandi,NA,NA,NA,890.6666666666666
1994,100,f,211,NA,NA,1894,scandi,NA,NA,NA,585.6666666666667
1995,101,f,166,NA,NA,1894,scandi,NA,NA,NA,361.66666666666663
1996,102,f,89,NA,NA,1894,scandi,NA,NA,NA,191.33333333333331
1997,103,f,43,NA,NA,1894,scandi,NA,NA,NA,107.33333333333333
1998,104,f,42,NA,NA,1894,scandi,NA,NA,NA,65.33333333333333
1999,105,f,14,NA,NA,1894,scandi,NA,NA,NA,22
2000,106,f,8,NA,NA,1894,scandi,NA,NA,NA,6.666666666666666
2002,108,f,0,NA,NA,1894,scandi,NA,NA,NA,0
1974,80,m,2702,NA,NA,1894,scandi,NA,NA,NA,26580.000000000004
1975,81,m,2780,NA,NA,1894,scandi,NA,NA,NA,23899
1976,82,m,2483,NA,NA,1894,scandi,NA,NA,NA,21102
1977,83,m,2381,NA,NA,1894,scandi,NA,NA,NA,18660.333333333332
1978,84,m,2266,NA,NA,1894,scandi,NA,NA,NA,16232
1979,85,m,2104,NA,NA,1894,scandi,NA,NA,NA,13987.666666666666
1980,86,m,1949,NA,NA,1894,scandi,NA,NA,NA,11863.666666666666
1981,87,m,1721,NA,NA,1894,scandi,NA,NA,NA,9925
1982,88,m,1521,NA,NA,1894,scandi,NA,NA,NA,8216.333333333332
1983,89,m,1422,NA,NA,1894,scandi,NA,NA,NA,6679
1984,90,m,1179,NA,NA,1894,scandi,NA,NA,NA,5257
1985,91,m,981,NA,NA,1894,scandi,NA,NA,NA,4075.3333333333335
1986,92,m,771,NA,NA,1894,scandi,NA,NA,NA,3112.3333333333335
1987,93,m,623,NA,NA,1894,scandi,NA,NA,NA,2331.0000000000005
1988,94,m,492,NA,NA,1894,scandi,NA,NA,NA,1726
1989,95,m,415,NA,NA,1894,scandi,NA,NA,NA,1238
1990,96,m,286,NA,NA,1894,scandi,NA,NA,NA,810.6666666666667
1991,97,m,181,NA,NA,1894,scandi,NA,NA,NA,518.6666666666667
1992,98,m,139,NA,NA,1894,scandi,NA,NA,NA,340.6666666666667
1993,99,m,95,NA,NA,1894,scandi,NA,NA,NA,200.66666666666666
1994,100,m,46,NA,NA,1894,scandi,NA,NA,NA,105.66666666666667
1995,101,m,31,NA,NA,1894,scandi,NA,NA,NA,58.66666666666667
1996,102,m,11,NA,NA,1894,scandi,NA,NA,NA,21.333333333333336
1997,103,m,13,NA,NA,1894,scandi,NA,NA,NA,16.666666666666664
1998,104,m,3,NA,NA,1894,scandi,NA,NA,NA,2.6666666666666665
1999,105,m,0,NA,NA,1894,scandi,NA,NA,NA,0
2000,106,m,0,NA,NA,1894,scandi,NA,NA,NA,0
1975,80,f,3214,NA,NA,1895,scandi,NA,NA,NA,43568.99999999999
1976,81,f,3149,NA,NA,1895,scandi,NA,NA,NA,40271.666666666664
1977,82,f,3103,NA,NA,1895,scandi,NA,NA,NA,37222
1978,83,f,3168,NA,NA,1895,scandi,NA,NA,NA,34099.333333333336
1979,84,f,3204,NA,NA,1895,scandi,NA,NA,NA,30900.999999999996
1980,85,f,3365,NA,NA,1895,scandi,NA,NA,NA,27699.999999999996
1981,86,f,2936,NA,NA,1895,scandi,NA,NA,NA,24344.666666666664
1982,87,f,2799,NA,NA,1895,scandi,NA,NA,NA,21417
1983,88,f,2747,NA,NA,1895,scandi,NA,NA,NA,18578.666666666664
1984,89,f,2587,NA,NA,1895,scandi,NA,NA,NA,15873.666666666668
1985,90,f,2325,NA,NA,1895,scandi,NA,NA,NA,13274.666666666666
1986,91,f,2118,NA,NA,1895,scandi,NA,NA,NA,10991.333333333334
1987,92,f,1822,NA,NA,1895,scandi,NA,NA,NA,8859
1988,93,f,1693,NA,NA,1895,scandi,NA,NA,NA,7032
1989,94,f,1310,NA,NA,1895,scandi,NA,NA,NA,5349
1990,95,f,1053,NA,NA,1895,scandi,NA,NA,NA,4031.3333333333335
1991,96,f,889,NA,NA,1895,scandi,NA,NA,NA,2971.666666666667
1992,97,f,656,NA,NA,1895,scandi,NA,NA,NA,2084.666666666667
1993,98,f,458,NA,NA,1895,scandi,NA,NA,NA,1416.6666666666665
1994,99,f,318,NA,NA,1895,scandi,NA,NA,NA,979.3333333333334
1995,100,f,264,NA,NA,1895,scandi,NA,NA,NA,658
1996,101,f,162,NA,NA,1895,scandi,NA,NA,NA,393
1997,102,f,99,NA,NA,1895,scandi,NA,NA,NA,229.99999999999997
1998,103,f,64,NA,NA,1895,scandi,NA,NA,NA,127.66666666666667
1999,104,f,31,NA,NA,1895,scandi,NA,NA,NA,59.99999999999999
2000,105,f,22,NA,NA,1895,scandi,NA,NA,NA,31.666666666666664
2001,106,f,6,NA,NA,1895,scandi,NA,NA,NA,9
2002,107,f,3,NA,NA,1895,scandi,NA,NA,NA,3
1975,80,m,2954,NA,NA,1895,scandi,NA,NA,NA,27804.666666666664
1976,81,m,2758,NA,NA,1895,scandi,NA,NA,NA,24836.666666666668
1977,82,m,2675,NA,NA,1895,scandi,NA,NA,NA,22088.333333333332
1978,83,m,2619,NA,NA,1895,scandi,NA,NA,NA,19436.666666666668
1979,84,m,2379,NA,NA,1895,scandi,NA,NA,NA,16821.333333333332
1980,85,m,2231,NA,NA,1895,scandi,NA,NA,NA,14402.333333333334
1981,86,m,2035,NA,NA,1895,scandi,NA,NA,NA,12208.333333333332
1982,87,m,1732,NA,NA,1895,scandi,NA,NA,NA,10166.666666666666
1983,88,m,1615,NA,NA,1895,scandi,NA,NA,NA,8429.333333333334
1984,89,m,1357,NA,NA,1895,scandi,NA,NA,NA,6833.333333333334
1985,90,m,1220,NA,NA,1895,scandi,NA,NA,NA,5429.333333333334
1986,91,m,984,NA,NA,1895,scandi,NA,NA,NA,4231.333333333333
1987,92,m,831,NA,NA,1895,scandi,NA,NA,NA,3244
1988,93,m,707,NA,NA,1895,scandi,NA,NA,NA,2423.0000000000005
1989,94,m,509,NA,NA,1895,scandi,NA,NA,NA,1703
1990,95,m,348,NA,NA,1895,scandi,NA,NA,NA,1202.3333333333335
1991,96,m,285,NA,NA,1895,scandi,NA,NA,NA,858
1992,97,m,218,NA,NA,1895,scandi,NA,NA,NA,571.3333333333334
1993,98,m,133,NA,NA,1895,scandi,NA,NA,NA,357.33333333333337
1994,99,m,87,NA,NA,1895,scandi,NA,NA,NA,227.66666666666669
1995,100,m,71,NA,NA,1895,scandi,NA,NA,NA,136.33333333333334
1996,101,m,39,NA,NA,1895,scandi,NA,NA,NA,64.33333333333334
1997,102,m,8,NA,NA,1895,scandi,NA,NA,NA,19
1998,103,m,11,NA,NA,1895,scandi,NA,NA,NA,19.666666666666668
1999,104,m,4,NA,NA,1895,scandi,NA,NA,NA,7.666666666666667
2000,105,m,3,NA,NA,1895,scandi,NA,NA,NA,4
2001,106,m,1,NA,NA,1895,scandi,NA,NA,NA,1
2002,107,m,0,NA,NA,1895,scandi,NA,NA,NA,0
1976,80,f,3164,NA,NA,1896,scandi,NA,NA,NA,45075.66666666667
1977,81,f,3195,NA,NA,1896,scandi,NA,NA,NA,41982.666666666664
1978,82,f,3221,NA,NA,1896,scandi,NA,NA,NA,38739.66666666667
1979,83,f,3331,NA,NA,1896,scandi,NA,NA,NA,35529.66666666667
1980,84,f,3429,NA,NA,1896,scandi,NA,NA,NA,32182.000000000004
1981,85,f,3306,NA,NA,1896,scandi,NA,NA,NA,28730.000000000004
1982,86,f,2935,NA,NA,1896,scandi,NA,NA,NA,25482.333333333332
1983,87,f,2964,NA,NA,1896,scandi,NA,NA,NA,22519
1984,88,f,2959,NA,NA,1896,scandi,NA,NA,NA,19578.333333333332
1985,89,f,2643,NA,NA,1896,scandi,NA,NA,NA,16578.666666666668
1986,90,f,2398,NA,NA,1896,scandi,NA,NA,NA,13954.333333333334
1987,91,f,2211,NA,NA,1896,scandi,NA,NA,NA,11587.999999999998
1988,92,f,2063,NA,NA,1896,scandi,NA,NA,NA,9364.333333333332
1989,93,f,1636,NA,NA,1896,scandi,NA,NA,NA,7300.333333333334
1990,94,f,1407,NA,NA,1896,scandi,NA,NA,NA,5654
1991,95,f,1179,NA,NA,1896,scandi,NA,NA,NA,4254
1992,96,f,905,NA,NA,1896,scandi,NA,NA,NA,3063
1993,97,f,675,NA,NA,1896,scandi,NA,NA,NA,2179.6666666666665
1994,98,f,475,NA,NA,1896,scandi,NA,NA,NA,1510.6666666666665
1995,99,f,395,NA,NA,1896,scandi,NA,NA,NA,1022.3333333333334
1996,100,f,239,NA,NA,1896,scandi,NA,NA,NA,628.6666666666667
1997,101,f,147,NA,NA,1896,scandi,NA,NA,NA,393
1998,102,f,95,NA,NA,1896,scandi,NA,NA,NA,242.33333333333334
1999,103,f,69,NA,NA,1896,scandi,NA,NA,NA,148.99999999999997
2000,104,f,38,NA,NA,1896,scandi,NA,NA,NA,75.66666666666667
2001,105,f,18,NA,NA,1896,scandi,NA,NA,NA,40.333333333333336
2002,106,f,16,NA,NA,1896,scandi,NA,NA,NA,20.666666666666664
2003,107,f,4,NA,NA,1896,scandi,NA,NA,NA,3
1976,80,m,2821,NA,NA,1896,scandi,NA,NA,NA,28282
1977,81,m,2833,NA,NA,1896,scandi,NA,NA,NA,25504.333333333336
1978,82,m,2656,NA,NA,1896,scandi,NA,NA,NA,22644.333333333336
1979,83,m,2539,NA,NA,1896,scandi,NA,NA,NA,19971.666666666668
1980,84,m,2478,NA,NA,1896,scandi,NA,NA,NA,17477.333333333332
1981,85,m,2177,NA,NA,1896,scandi,NA,NA,NA,15008.666666666666
1982,86,m,1976,NA,NA,1896,scandi,NA,NA,NA,12839.666666666666
1983,87,m,1921,NA,NA,1896,scandi,NA,NA,NA,10814
1984,88,m,1704,NA,NA,1896,scandi,NA,NA,NA,8910
1985,89,m,1447,NA,NA,1896,scandi,NA,NA,NA,7185.333333333333
1986,90,m,1221,NA,NA,1896,scandi,NA,NA,NA,5761.333333333333
1987,91,m,1056,NA,NA,1896,scandi,NA,NA,NA,4534.333333333334
1988,92,m,855,NA,NA,1896,scandi,NA,NA,NA,3480.666666666667
1989,93,m,662,NA,NA,1896,scandi,NA,NA,NA,2635
1990,94,m,549,NA,NA,1896,scandi,NA,NA,NA,1956.9999999999998
1991,95,m,458,NA,NA,1896,scandi,NA,NA,NA,1413
1992,96,m,317,NA,NA,1896,scandi,NA,NA,NA,959.3333333333334
1993,97,m,256,NA,NA,1896,scandi,NA,NA,NA,646.0000000000001
1994,98,m,141,NA,NA,1896,scandi,NA,NA,NA,388.3333333333333
1995,99,m,98,NA,NA,1896,scandi,NA,NA,NA,234.66666666666666
1996,100,m,77,NA,NA,1896,scandi,NA,NA,NA,142.66666666666669
1997,101,m,32,NA,NA,1896,scandi,NA,NA,NA,61.666666666666664
1998,102,m,19,NA,NA,1896,scandi,NA,NA,NA,30.666666666666664
1999,103,m,9,NA,NA,1896,scandi,NA,NA,NA,12.666666666666668
2000,104,m,4,NA,NA,1896,scandi,NA,NA,NA,4
2001,105,m,0,NA,NA,1896,scandi,NA,NA,NA,0
1977,80,f,3093,NA,NA,1897,scandi,NA,NA,NA,45913
1978,81,f,3267,NA,NA,1897,scandi,NA,NA,NA,42786.33333333333
1979,82,f,3313,NA,NA,1897,scandi,NA,NA,NA,39537.333333333336
1980,83,f,3403,NA,NA,1897,scandi,NA,NA,NA,36207.666666666664
1981,84,f,3329,NA,NA,1897,scandi,NA,NA,NA,32823.33333333333
1982,85,f,3225,NA,NA,1897,scandi,NA,NA,NA,29524.666666666668
1983,86,f,3090,NA,NA,1897,scandi,NA,NA,NA,26263.333333333332
1984,87,f,3080,NA,NA,1897,scandi,NA,NA,NA,23181
1985,88,f,3003,NA,NA,1897,scandi,NA,NA,NA,20042.666666666668
1986,89,f,2703,NA,NA,1897,scandi,NA,NA,NA,17083
1987,90,f,2423,NA,NA,1897,scandi,NA,NA,NA,14391.666666666666
1988,91,f,2375,NA,NA,1897,scandi,NA,NA,NA,11960.333333333334
1989,92,f,2035,NA,NA,1897,scandi,NA,NA,NA,9626.666666666668
1990,93,f,1745,NA,NA,1897,scandi,NA,NA,NA,7546.000000000001
1991,94,f,1463,NA,NA,1897,scandi,NA,NA,NA,5842
1992,95,f,1160,NA,NA,1897,scandi,NA,NA,NA,4363
1993,96,f,964,NA,NA,1897,scandi,NA,NA,NA,3191.666666666667
1994,97,f,642,NA,NA,1897,scandi,NA,NA,NA,2263
1995,98,f,546,NA,NA,1897,scandi,NA,NA,NA,1609.6666666666667
1996,99,f,348,NA,NA,1897,scandi,NA,NA,NA,1057
1997,100,f,256,NA,NA,1897,scandi,NA,NA,NA,709.6666666666667
1998,101,f,185,NA,NA,1897,scandi,NA,NA,NA,446.3333333333333
1999,102,f,116,NA,NA,1897,scandi,NA,NA,NA,258.66666666666663
2000,103,f,62,NA,NA,1897,scandi,NA,NA,NA,148.66666666666666
2001,104,f,42,NA,NA,1897,scandi,NA,NA,NA,85
2002,105,f,27,NA,NA,1897,scandi,NA,NA,NA,43
2003,106,f,8,NA,NA,1897,scandi,NA,NA,NA,15.333333333333332
2004,107,f,6,NA,NA,1897,scandi,NA,NA,NA,6.333333333333334
1977,80,m,2948,NA,NA,1897,scandi,NA,NA,NA,28444.666666666664
1978,81,m,2749,NA,NA,1897,scandi,NA,NA,NA,25520
1979,82,m,2789,NA,NA,1897,scandi,NA,NA,NA,22757.333333333332
1980,83,m,2603,NA,NA,1897,scandi,NA,NA,NA,19952
1981,84,m,2395,NA,NA,1897,scandi,NA,NA,NA,17336.666666666664
1982,85,m,2278,NA,NA,1897,scandi,NA,NA,NA,14970.000000000002
1983,86,m,1986,NA,NA,1897,scandi,NA,NA,NA,12703.666666666666
1984,87,m,1895,NA,NA,1897,scandi,NA,NA,NA,10726
1985,88,m,1690,NA,NA,1897,scandi,NA,NA,NA,8788
1986,89,m,1430,NA,NA,1897,scandi,NA,NA,NA,7105.666666666666
1987,90,m,1200,NA,NA,1897,scandi,NA,NA,NA,5694.333333333333
1988,91,m,1062,NA,NA,1897,scandi,NA,NA,NA,4488.666666666666
1989,92,m,885,NA,NA,1897,scandi,NA,NA,NA,3442.333333333333
1990,93,m,666,NA,NA,1897,scandi,NA,NA,NA,2551.6666666666665
1991,94,m,523,NA,NA,1897,scandi,NA,NA,NA,1861.3333333333333
1992,95,m,429,NA,NA,1897,scandi,NA,NA,NA,1350.6666666666667
1993,96,m,332,NA,NA,1897,scandi,NA,NA,NA,921.3333333333334
1994,97,m,218,NA,NA,1897,scandi,NA,NA,NA,602.3333333333334
1995,98,m,137,NA,NA,1897,scandi,NA,NA,NA,374.66666666666663
1996,99,m,86,NA,NA,1897,scandi,NA,NA,NA,236.66666666666669
1997,100,m,65,NA,NA,1897,scandi,NA,NA,NA,150.33333333333331
1998,101,m,40,NA,NA,1897,scandi,NA,NA,NA,87
1999,102,m,28,NA,NA,1897,scandi,NA,NA,NA,42.666666666666664
2000,103,m,9,NA,NA,1897,scandi,NA,NA,NA,17.333333333333336
2001,104,m,8,NA,NA,1897,scandi,NA,NA,NA,7.333333333333334
1978,80,f,3347,NA,NA,1898,scandi,NA,NA,NA,48522.333333333336
1979,81,f,3425,NA,NA,1898,scandi,NA,NA,NA,45166.666666666664
1980,82,f,3522,NA,NA,1898,scandi,NA,NA,NA,41750.333333333336
1981,83,f,3434,NA,NA,1898,scandi,NA,NA,NA,38223
1982,84,f,3422,NA,NA,1898,scandi,NA,NA,NA,34872.333333333336
1983,85,f,3484,NA,NA,1898,scandi,NA,NA,NA,31411.666666666664
1984,86,f,3448,NA,NA,1898,scandi,NA,NA,NA,27902.666666666664
1985,87,f,3192,NA,NA,1898,scandi,NA,NA,NA,24432.666666666668
1986,88,f,3007,NA,NA,1898,scandi,NA,NA,NA,21239
1987,89,f,2853,NA,NA,1898,scandi,NA,NA,NA,18273.333333333336
1988,90,f,2833,NA,NA,1898,scandi,NA,NA,NA,15413.000000000002
1989,91,f,2440,NA,NA,1898,scandi,NA,NA,NA,12612
1990,92,f,2108,NA,NA,1898,scandi,NA,NA,NA,10158.666666666668
1991,93,f,1836,NA,NA,1898,scandi,NA,NA,NA,8027.333333333334
1992,94,f,1588,NA,NA,1898,scandi,NA,NA,NA,6204.666666666667
1993,95,f,1255,NA,NA,1898,scandi,NA,NA,NA,4623.666666666667
1994,96,f,922,NA,NA,1898,scandi,NA,NA,NA,3373.3333333333335
1995,97,f,808,NA,NA,1898,scandi,NA,NA,NA,2453.333333333333
1996,98,f,540,NA,NA,1898,scandi,NA,NA,NA,1644
1997,99,f,389,NA,NA,1898,scandi,NA,NA,NA,1094.6666666666667
1998,100,f,272,NA,NA,1898,scandi,NA,NA,NA,718.3333333333334
1999,101,f,172,NA,NA,1898,scandi,NA,NA,NA,430
2000,102,f,115,NA,NA,1898,scandi,NA,NA,NA,262.3333333333333
2001,103,f,73,NA,NA,1898,scandi,NA,NA,NA,148.66666666666666
2002,104,f,41,NA,NA,1898,scandi,NA,NA,NA,75
2003,105,f,17,NA,NA,1898,scandi,NA,NA,NA,36.33333333333333
2004,106,f,10,NA,NA,1898,scandi,NA,NA,NA,16
2005,107,f,7,NA,NA,1898,scandi,NA,NA,NA,7
1978,80,m,3046,NA,NA,1898,scandi,NA,NA,NA,29853.000000000004
1979,81,m,3026,NA,NA,1898,scandi,NA,NA,NA,26805.999999999996
1980,82,m,2879,NA,NA,1898,scandi,NA,NA,NA,23812.666666666668
1981,83,m,2654,NA,NA,1898,scandi,NA,NA,NA,20931.666666666668
1982,84,m,2525,NA,NA,1898,scandi,NA,NA,NA,18295
1983,85,m,2295,NA,NA,1898,scandi,NA,NA,NA,15723.666666666666
1984,86,m,2144,NA,NA,1898,scandi,NA,NA,NA,13496.666666666666
1985,87,m,2065,NA,NA,1898,scandi,NA,NA,NA,11283
1986,88,m,1766,NA,NA,1898,scandi,NA,NA,NA,9246.333333333332
1987,89,m,1466,NA,NA,1898,scandi,NA,NA,NA,7466.333333333333
1988,90,m,1300,NA,NA,1898,scandi,NA,NA,NA,6025.666666666667
1989,91,m,1111,NA,NA,1898,scandi,NA,NA,NA,4713
1990,92,m,926,NA,NA,1898,scandi,NA,NA,NA,3613.0000000000005
1991,93,m,738,NA,NA,1898,scandi,NA,NA,NA,2692.666666666667
1992,94,m,566,NA,NA,1898,scandi,NA,NA,NA,1934.3333333333333
1993,95,m,446,NA,NA,1898,scandi,NA,NA,NA,1379
1994,96,m,314,NA,NA,1898,scandi,NA,NA,NA,945.3333333333333
1995,97,m,258,NA,NA,1898,scandi,NA,NA,NA,622.6666666666666
1996,98,m,128,NA,NA,1898,scandi,NA,NA,NA,359
1997,99,m,110,NA,NA,1898,scandi,NA,NA,NA,233.33333333333334
1998,100,m,58,NA,NA,1898,scandi,NA,NA,NA,119.66666666666666
1999,101,m,36,NA,NA,1898,scandi,NA,NA,NA,60
2000,102,m,17,NA,NA,1898,scandi,NA,NA,NA,25.666666666666668
2001,103,m,3,NA,NA,1898,scandi,NA,NA,NA,2.3333333333333335
2002,104,m,4,NA,NA,1898,scandi,NA,NA,NA,3.3333333333333335
1979,80,f,3399,NA,NA,1899,scandi,NA,NA,NA,49462.666666666664
1980,81,f,3490,NA,NA,1899,scandi,NA,NA,NA,46059.66666666667
1981,82,f,3428,NA,NA,1899,scandi,NA,NA,NA,42578.66666666667
1982,83,f,3484,NA,NA,1899,scandi,NA,NA,NA,39120.666666666664
1983,84,f,3433,NA,NA,1899,scandi,NA,NA,NA,35650.666666666664
1984,85,f,3564,NA,NA,1899,scandi,NA,NA,NA,32256.333333333332
1985,86,f,3511,NA,NA,1899,scandi,NA,NA,NA,28634.333333333332
1986,87,f,3288,NA,NA,1899,scandi,NA,NA,NA,25146.666666666668
1987,88,f,3159,NA,NA,1899,scandi,NA,NA,NA,21875
1988,89,f,3037,NA,NA,1899,scandi,NA,NA,NA,18734.666666666668
1989,90,f,2645,NA,NA,1899,scandi,NA,NA,NA,15695
1990,91,f,2484,NA,NA,1899,scandi,NA,NA,NA,13033
1991,92,f,2222,NA,NA,1899,scandi,NA,NA,NA,10574.333333333334
1992,93,f,1926,NA,NA,1899,scandi,NA,NA,NA,8315.666666666668
1993,94,f,1677,NA,NA,1899,scandi,NA,NA,NA,6405
1994,95,f,1294,NA,NA,1899,scandi,NA,NA,NA,4767
1995,96,f,1009,NA,NA,1899,scandi,NA,NA,NA,3448
1996,97,f,780,NA,NA,1899,scandi,NA,NA,NA,2443
1997,98,f,535,NA,NA,1899,scandi,NA,NA,NA,1647
1998,99,f,399,NA,NA,1899,scandi,NA,NA,NA,1115.6666666666667
1999,100,f,296,NA,NA,1899,scandi,NA,NA,NA,717.6666666666666
2000,101,f,157,NA,NA,1899,scandi,NA,NA,NA,418.33333333333337
2001,102,f,119,NA,NA,1899,scandi,NA,NA,NA,259
2002,103,f,60,NA,NA,1899,scandi,NA,NA,NA,136.66666666666669
2003,104,f,48,NA,NA,1899,scandi,NA,NA,NA,76.66666666666667
2004,105,f,21,NA,NA,1899,scandi,NA,NA,NA,30
2005,106,f,3,NA,NA,1899,scandi,NA,NA,NA,5.666666666666667
2006,107,f,5,NA,NA,1899,scandi,NA,NA,NA,6
1979,80,m,3089,NA,NA,1899,scandi,NA,NA,NA,29710
1980,81,m,3043,NA,NA,1899,scandi,NA,NA,NA,26594.333333333332
1981,82,m,2685,NA,NA,1899,scandi,NA,NA,NA,23527.666666666664
