Year,Sex,Age,AgeInterval,Lexis,Deaths
1902,m,70,1,TL,271
1902,m,70,1,TU,280
1902,m,71,1,TL,283
1902,m,71,1,TU,323
1902,m,72,1,TL,306
1902,m,72,1,TU,329
1902,m,73,1,TL,372
1902,m,73,1,TU,357
1902,m,74,1,TL,303
1902,m,74,1,TU,304
1902,m,75,1,TL,331
1902,m,75,1,TU,359
1902,m,76,1,TL,378
1902,m,76,1,TU,428
1902,m,77,1,TL,363
1902,m,77,1,TU,347
1902,m,78,1,TL,347
1902,m,78,1,TU,414
1902,m,79,1,TL,375
1902,m,79,1,TU,364
1902,m,80,1,TL,383
1902,m,80,1,TU,380
1902,m,81,1,TL,327
1902,m,81,1,TU,304
1902,m,82,1,TL,271
1902,m,82,1,TU,286
1902,m,83,1,TL,270
1902,m,83,1,TU,240
1902,m,84,1,TL,241
1902,m,84,1,TU,209
1902,m,85,1,TL,165
1902,m,85,1,TU,179
1902,m,86,1,TL,164
1902,m,86,1,TU,150
1902,m,87,1,TL,125
1902,m,87,1,TU,119
1902,m,88,1,TL,95
1902,m,88,1,TU,84
1902,m,89,1,TL,64
1902,m,89,1,TU,79
1902,m,90,1,TL,69
1902,m,90,1,TU,61
1902,m,91,1,TL,45
1902,m,91,1,TU,35
1902,m,92,1,TL,32
1902,m,92,1,TU,23
1902,m,93,1,TL,17
1902,m,93,1,TU,19
1902,m,94,1,TL,12
1902,m,94,1,TU,9
1902,m,95,1,TL,10
1902,m,95,1,TU,11
1902,m,96,1,TL,4
1902,m,96,1,TU,3
1902,m,97,1,TL,3
1902,m,97,1,TU,1
1902,m,98,1,TL,2
1902,m,98,1,TU,1
1902,m,99,1,TL,2
1902,m,101,1,TL,1
1902,m,102,1,TL,1
1902,m,102,1,TU,1
1903,f,0,1,TL,3530
1903,f,0,1,TU,1869
1903,f,1,1,TL,812
1903,f,1,1,TU,692
1903,f,2,1,TL,359
1903,f,2,1,TU,331
1903,f,3,1,TL,237
1903,f,3,1,TU,261
1903,f,4,1,TL,175
1903,f,4,1,TU,187
1903,f,5,1,TL,169
1903,f,5,1,TU,171
1903,f,6,1,TL,137
1903,f,6,1,TU,127
1903,f,7,1,TL,126
1903,f,7,1,TU,125
1903,f,8,1,TL,107
1903,f,8,1,TU,107
1903,f,9,1,TL,89
1903,f,9,1,TU,87
1903,f,10,1,TL,92
1903,f,10,1,TU,93
1903,f,11,1,TL,81
1903,f,11,1,TU,108
1903,f,12,1,TL,84
1903,f,12,1,TU,85
1903,f,13,1,TL,82
1903,f,13,1,TU,101
1903,f,14,1,TL,106
1903,f,14,1,TU,111
1903,f,15,1,TL,103
1903,f,15,1,TU,118
1903,f,16,1,TL,114
1903,f,16,1,TU,112
1903,f,17,1,TL,108
1903,f,17,1,TU,132
1903,f,18,1,TL,110
1903,f,18,1,TU,111
1903,f,19,1,TL,115
1903,f,19,1,TU,118
1903,f,20,1,TL,100
1903,f,20,1,TU,113
1903,f,21,1,TL,124
1903,f,21,1,TU,97
1903,f,22,1,TL,118
1903,f,22,1,TU,134
1903,f,23,1,TL,100
1903,f,23,1,TU,121
1903,f,24,1,TL,120
1903,f,24,1,TU,105
1903,f,25,1,TL,118
1903,f,25,1,TU,112
1903,f,26,1,TL,130
1903,f,26,1,TU,140
1903,f,27,1,TL,105
1903,f,27,1,TU,114
1903,f,28,1,TL,105
1903,f,28,1,TU,109
1903,f,29,1,TL,93
1903,f,29,1,TU,119
1903,f,30,1,TL,108
1903,f,30,1,TU,99
1903,f,31,1,TL,108
1903,f,31,1,TU,96
1903,f,32,1,TL,109
1903,f,32,1,TU,85
1903,f,33,1,TL,97
1903,f,33,1,TU,104
1903,f,34,1,TL,95
1903,f,34,1,TU,78
1903,f,35,1,TL,79
1903,f,35,1,TU,107
1903,f,36,1,TL,88
1903,f,36,1,TU,123
1903,f,37,1,TL,115
1903,f,37,1,TU,101
1903,f,38,1,TL,109
1903,f,38,1,TU,95
1903,f,39,1,TL,112
1903,f,39,1,TU,129
1903,f,40,1,TL,133
1903,f,40,1,TU,99
1903,f,41,1,TL,117
1903,f,41,1,TU,103
1903,f,42,1,TL,103
1903,f,42,1,TU,118
1903,f,43,1,TL,104
1903,f,43,1,TU,110
1903,f,44,1,TL,113
1903,f,44,1,TU,108
1903,f,45,1,TL,130
1903,f,45,1,TU,117
1903,f,46,1,TL,111
1903,f,46,1,TU,94
1903,f,47,1,TL,111
1903,f,47,1,TU,113
1903,f,48,1,TL,94
1903,f,48,1,TU,133
1903,f,49,1,TL,107
1903,f,49,1,TU,133
1903,f,50,1,TL,101
1903,f,50,1,TU,122
1903,f,51,1,TL,104
1903,f,51,1,TU,113
1903,f,52,1,TL,120
1903,f,52,1,TU,137
1903,f,53,1,TL,137
1903,f,53,1,TU,161
1903,f,54,1,TL,129
1903,f,54,1,TU,143
1903,f,55,1,TL,121
1903,f,55,1,TU,149
1903,f,56,1,TL,126
1903,f,56,1,TU,134
1903,f,57,1,TL,143
1903,f,57,1,TU,150
1903,f,58,1,TL,172
1903,f,58,1,TU,186
1903,f,59,1,TL,163
1903,f,59,1,TU,158
1903,f,60,1,TL,161
1903,f,60,1,TU,208
1903,f,61,1,TL,201
1903,f,61,1,TU,179
1903,f,62,1,TL,176
1903,f,62,1,TU,203
1903,f,63,1,TL,210
1903,f,63,1,TU,196
1903,f,64,1,TL,176
1903,f,64,1,TU,204
1903,f,65,1,TL,201
1903,f,65,1,TU,230
1903,f,66,1,TL,222
1903,f,66,1,TU,262
1903,f,67,1,TL,253
1903,f,67,1,TU,286
1903,f,68,1,TL,296
1903,f,68,1,TU,291
1903,f,69,1,TL,275
1903,f,69,1,TU,321
1903,f,70,1,TL,290
1903,f,70,1,TU,315
1903,f,71,1,TL,283
1903,f,71,1,TU,316
1903,f,72,1,TL,311
1903,f,72,1,TU,342
1903,f,73,1,TL,328
1903,f,73,1,TU,369
1903,f,74,1,TL,370
1903,f,74,1,TU,435
1903,f,75,1,TL,371
1903,f,75,1,TU,341
1903,f,76,1,TL,392
1903,f,76,1,TU,412
1903,f,77,1,TL,438
1903,f,77,1,TU,471
1903,f,78,1,TL,428
1903,f,78,1,TU,429
1903,f,79,1,TL,388
1903,f,79,1,TU,445
1903,f,80,1,TL,396
1903,f,80,1,TU,409
1903,f,81,1,TL,389
1903,f,81,1,TU,380
1903,f,82,1,TL,344
1903,f,82,1,TU,379
1903,f,83,1,TL,309
1903,f,83,1,TU,313
1903,f,84,1,TL,297
1903,f,84,1,TU,300
1903,f,85,1,TL,231
1903,f,85,1,TU,229
1903,f,86,1,TL,214
1903,f,86,1,TU,211
1903,f,87,1,TL,201
1903,f,87,1,TU,170
1903,f,88,1,TL,172
1903,f,88,1,TU,169
1903,f,89,1,TL,122
1903,f,89,1,TU,104
1903,f,90,1,TL,75
1903,f,90,1,TU,100
1903,f,91,1,TL,60
1903,f,91,1,TU,79
1903,f,92,1,TL,54
1903,f,92,1,TU,62
1903,f,93,1,TL,42
1903,f,93,1,TU,26
1903,f,94,1,TL,15
1903,f,94,1,TU,19
1903,f,95,1,TL,19
1903,f,95,1,TU,28
1903,f,96,1,TL,16
1903,f,96,1,TU,10
1903,f,97,1,TL,6
1903,f,97,1,TU,6
1903,f,98,1,TL,1
1903,f,98,1,TU,4
1903,f,99,1,TL,3
1903,f,99,1,TU,1
1903,m,0,1,TL,4662
1903,m,0,1,TU,2370
1903,m,1,1,TL,918
1903,m,1,1,TU,793
1903,m,2,1,TL,393
1903,m,2,1,TU,413
1903,m,3,1,TL,277
1903,m,3,1,TU,256
1903,m,4,1,TL,202
1903,m,4,1,TU,236
1903,m,5,1,TL,167
1903,m,5,1,TU,141
1903,m,6,1,TL,129
1903,m,6,1,TU,135
1903,m,7,1,TL,116
1903,m,7,1,TU,123
1903,m,8,1,TL,103
1903,m,8,1,TU,111
1903,m,9,1,TL,83
1903,m,9,1,TU,106
1903,m,10,1,TL,99
1903,m,10,1,TU,91
1903,m,11,1,TL,69
1903,m,11,1,TU,86
1903,m,12,1,TL,79
1903,m,12,1,TU,86
1903,m,13,1,TL,69
1903,m,13,1,TU,73
1903,m,14,1,TL,62
1903,m,14,1,TU,68
1903,m,15,1,TL,87
1903,m,15,1,TU,90
1903,m,16,1,TL,104
1903,m,16,1,TU,115
1903,m,17,1,TL,115
1903,m,17,1,TU,110
1903,m,18,1,TL,126
1903,m,18,1,TU,174
1903,m,19,1,TL,132
1903,m,19,1,TU,158
1903,m,20,1,TL,109
1903,m,20,1,TU,152
1903,m,21,1,TL,135
1903,m,21,1,TU,142
1903,m,22,1,TL,124
1903,m,22,1,TU,144
1903,m,23,1,TL,144
1903,m,23,1,TU,137
1903,m,24,1,TL,126
1903,m,24,1,TU,128
1903,m,25,1,TL,112
1903,m,25,1,TU,120
1903,m,26,1,TL,132
1903,m,26,1,TU,129
1903,m,27,1,TL,125
1903,m,27,1,TU,110
1903,m,28,1,TL,103
1903,m,28,1,TU,98
1903,m,29,1,TL,86
1903,m,29,1,TU,107
1903,m,30,1,TL,99
1903,m,30,1,TU,98
1903,m,31,1,TL,95
1903,m,31,1,TU,108
1903,m,32,1,TL,92
1903,m,32,1,TU,108
1903,m,33,1,TL,77
1903,m,33,1,TU,86
1903,m,34,1,TL,85
1903,m,34,1,TU,74
1903,m,35,1,TL,82
1903,m,35,1,TU,108
1903,m,36,1,TL,80
1903,m,36,1,TU,102
1903,m,37,1,TL,102
1903,m,37,1,TU,105
1903,m,38,1,TL,98
1903,m,38,1,TU,99
1903,m,39,1,TL,110
1903,m,39,1,TU,98
1903,m,40,1,TL,107
1903,m,40,1,TU,113
1903,m,41,1,TL,102
1903,m,41,1,TU,105
1903,m,42,1,TL,101
1903,m,42,1,TU,115
1903,m,43,1,TL,117
1903,m,43,1,TU,127
1903,m,44,1,TL,99
1903,m,44,1,TU,125
1903,m,45,1,TL,125
1903,m,45,1,TU,142
1903,m,46,1,TL,101
1903,m,46,1,TU,111
1903,m,47,1,TL,124
1903,m,47,1,TU,124
1903,m,48,1,TL,128
1903,m,48,1,TU,141
1903,m,49,1,TL,145
1903,m,49,1,TU,124
1903,m,50,1,TL,122
1903,m,50,1,TU,114
1903,m,51,1,TL,140
1903,m,51,1,TU,132
1903,m,52,1,TL,134
1903,m,52,1,TU,126
1903,m,53,1,TL,155
1903,m,53,1,TU,157
1903,m,54,1,TL,169
1903,m,54,1,TU,156
1903,m,55,1,TL,137
1903,m,55,1,TU,141
1903,m,56,1,TL,133
1903,m,56,1,TU,163
1903,m,57,1,TL,144
1903,m,57,1,TU,155
1903,m,58,1,TL,169
1903,m,58,1,TU,166
1903,m,59,1,TL,166
1903,m,59,1,TU,164
1903,m,60,1,TL,166
1903,m,60,1,TU,187
1903,m,61,1,TL,216
1903,m,61,1,TU,206
1903,m,62,1,TL,187
1903,m,62,1,TU,226
1903,m,63,1,TL,244
1903,m,63,1,TU,247
1903,m,64,1,TL,172
1903,m,64,1,TU,215
1903,m,65,1,TL,197
1903,m,65,1,TU,245
1903,m,66,1,TL,231
1903,m,66,1,TU,240
1903,m,67,1,TL,253
1903,m,67,1,TU,292
1903,m,68,1,TL,297
1903,m,68,1,TU,287
1903,m,69,1,TL,323
1903,m,69,1,TU,320
1903,m,70,1,TL,317
1903,m,70,1,TU,288
1903,m,71,1,TL,289
1903,m,71,1,TU,299
1903,m,72,1,TL,300
1903,m,72,1,TU,320
1903,m,73,1,TL,336
1903,m,73,1,TU,361
1903,m,74,1,TL,378
1903,m,74,1,TU,365
1903,m,75,1,TL,315
1903,m,75,1,TU,296
1903,m,76,1,TL,307
1903,m,76,1,TU,359
1903,m,77,1,TL,403
1903,m,77,1,TU,422
1903,m,78,1,TL,354
1903,m,78,1,TU,355
1903,m,79,1,TL,370
1903,m,79,1,TU,392
1903,m,80,1,TL,341
1903,m,80,1,TU,312
1903,m,81,1,TL,321
1903,m,81,1,TU,332
1903,m,82,1,TL,299
1903,m,82,1,TU,312
1903,m,83,1,TL,231
1903,m,83,1,TU,253
1903,m,84,1,TL,221
1903,m,84,1,TU,245
1903,m,85,1,TL,195
1903,m,85,1,TU,168
1903,m,86,1,TL,161
1903,m,86,1,TU,160
1903,m,87,1,TL,134
1903,m,87,1,TU,128
1903,m,88,1,TL,118
1903,m,88,1,TU,108
1903,m,89,1,TL,73
1903,m,89,1,TU,86
1903,m,90,1,TL,49
1903,m,90,1,TU,50
1903,m,91,1,TL,42
1903,m,91,1,TU,37
1903,m,92,1,TL,31
1903,m,92,1,TU,23
1903,m,93,1,TL,24
1903,m,93,1,TU,12
1903,m,94,1,TL,12
1903,m,94,1,TU,7
1903,m,95,1,TL,9
1903,m,95,1,TU,6
1903,m,96,1,TL,1
1903,m,96,1,TU,5
1903,m,97,1,TL,3
1903,m,98,1,TL,1
1903,m,99,1,TL,1
1903,m,100,1,TL,1
1904,f,0,1,TL,3403
1904,f,0,1,TU,1604
1904,f,1,1,TL,711
1904,f,1,1,TU,594
1904,f,2,1,TL,335
1904,f,2,1,TU,310
1904,f,3,1,TL,250
1904,f,3,1,TU,202
1904,f,4,1,TL,220
1904,f,4,1,TU,190
1904,f,5,1,TL,143
1904,f,5,1,TU,152
1904,f,6,1,TL,124
1904,f,6,1,TU,132
1904,f,7,1,TL,109
1904,f,7,1,TU,116
1904,f,8,1,TL,113
1904,f,8,1,TU,86
1904,f,9,1,TL,89
1904,f,9,1,TU,88
1904,f,10,1,TL,101
1904,f,10,1,TU,98
1904,f,11,1,TL,99
1904,f,11,1,TU,75
1904,f,12,1,TL,85
1904,f,12,1,TU,94
1904,f,13,1,TL,90
1904,f,13,1,TU,103
1904,f,14,1,TL,92
1904,f,14,1,TU,107
1904,f,15,1,TL,97
1904,f,15,1,TU,107
1904,f,16,1,TL,120
1904,f,16,1,TU,120
1904,f,17,1,TL,103
1904,f,17,1,TU,124
1904,f,18,1,TL,138
1904,f,18,1,TU,130
1904,f,19,1,TL,143
1904,f,19,1,TU,124
1904,f,20,1,TL,114
1904,f,20,1,TU,119
1904,f,21,1,TL,104
1904,f,21,1,TU,115
1904,f,22,1,TL,120
1904,f,22,1,TU,122
1904,f,23,1,TL,119
1904,f,23,1,TU,125
1904,f,24,1,TL,123
1904,f,24,1,TU,125
1904,f,25,1,TL,130
1904,f,25,1,TU,104
1904,f,26,1,TL,133
1904,f,26,1,TU,122
1904,f,27,1,TL,123
1904,f,27,1,TU,113
1904,f,28,1,TL,110
1904,f,28,1,TU,98
1904,f,29,1,TL,100
1904,f,29,1,TU,108
1904,f,30,1,TL,116
1904,f,30,1,TU,120
1904,f,31,1,TL,99
1904,f,31,1,TU,106
1904,f,32,1,TL,102
1904,f,32,1,TU,113
1904,f,33,1,TL,83
1904,f,33,1,TU,104
1904,f,34,1,TL,103
1904,f,34,1,TU,115
1904,f,35,1,TL,91
1904,f,35,1,TU,96
1904,f,36,1,TL,87
1904,f,36,1,TU,95
1904,f,37,1,TL,116
1904,f,37,1,TU,104
1904,f,38,1,TL,123
1904,f,38,1,TU,128
1904,f,39,1,TL,103
1904,f,39,1,TU,122
1904,f,40,1,TL,136
1904,f,40,1,TU,115
1904,f,41,1,TL,110
1904,f,41,1,TU,127
1904,f,42,1,TL,101
1904,f,42,1,TU,116
1904,f,43,1,TL,94
1904,f,43,1,TU,114
1904,f,44,1,TL,125
1904,f,44,1,TU,124
1904,f,45,1,TL,134
1904,f,45,1,TU,121
1904,f,46,1,TL,110
1904,f,46,1,TU,119
1904,f,47,1,TL,117
1904,f,47,1,TU,118
1904,f,48,1,TL,123
1904,f,48,1,TU,121
1904,f,49,1,TL,112
1904,f,49,1,TU,124
1904,f,50,1,TL,136
1904,f,50,1,TU,129
1904,f,51,1,TL,112
1904,f,51,1,TU,121
1904,f,52,1,TL,111
1904,f,52,1,TU,132
1904,f,53,1,TL,110
1904,f,53,1,TU,130
1904,f,54,1,TL,150
1904,f,54,1,TU,148
1904,f,55,1,TL,134
1904,f,55,1,TU,142
1904,f,56,1,TL,147
1904,f,56,1,TU,160
1904,f,57,1,TL,111
1904,f,57,1,TU,152
1904,f,58,1,TL,135
1904,f,58,1,TU,188
1904,f,59,1,TL,186
1904,f,59,1,TU,190
1904,f,60,1,TL,190
1904,f,60,1,TU,190
1904,f,61,1,TL,190
1904,f,61,1,TU,211
1904,f,62,1,TL,209
1904,f,62,1,TU,232
1904,f,63,1,TL,215
1904,f,63,1,TU,244
1904,f,64,1,TL,206
1904,f,64,1,TU,255
1904,f,65,1,TL,191
1904,f,65,1,TU,249
1904,f,66,1,TL,234
1904,f,66,1,TU,268
1904,f,67,1,TL,263
1904,f,67,1,TU,316
1904,f,68,1,TL,258
1904,f,68,1,TU,332
1904,f,69,1,TL,310
1904,f,69,1,TU,358
1904,f,70,1,TL,338
1904,f,70,1,TU,399
1904,f,71,1,TL,325
1904,f,71,1,TU,352
1904,f,72,1,TL,359
1904,f,72,1,TU,367
1904,f,73,1,TL,308
1904,f,73,1,TU,420
1904,f,74,1,TL,366
1904,f,74,1,TU,428
1904,f,75,1,TL,388
1904,f,75,1,TU,436
1904,f,76,1,TL,398
1904,f,76,1,TU,380
1904,f,77,1,TL,394
1904,f,77,1,TU,484
1904,f,78,1,TL,422
1904,f,78,1,TU,468
1904,f,79,1,TL,440
1904,f,79,1,TU,450
1904,f,80,1,TL,412
1904,f,80,1,TU,479
1904,f,81,1,TL,444
1904,f,81,1,TU,456
1904,f,82,1,TL,392
1904,f,82,1,TU,417
1904,f,83,1,TL,330
1904,f,83,1,TU,407
1904,f,84,1,TL,306
1904,f,84,1,TU,341
1904,f,85,1,TL,288
1904,f,85,1,TU,299
1904,f,86,1,TL,189
1904,f,86,1,TU,248
1904,f,87,1,TL,202
1904,f,87,1,TU,222
1904,f,88,1,TL,167
1904,f,88,1,TU,207
1904,f,89,1,TL,134
1904,f,89,1,TU,136
1904,f,90,1,TL,104
1904,f,90,1,TU,91
1904,f,91,1,TL,68
1904,f,91,1,TU,84
1904,f,92,1,TL,63
1904,f,92,1,TU,71
1904,f,93,1,TL,51
1904,f,93,1,TU,43
1904,f,94,1,TL,28
1904,f,94,1,TU,23
1904,f,95,1,TL,16
1904,f,95,1,TU,21
1904,f,96,1,TL,14
1904,f,96,1,TU,16
1904,f,97,1,TL,9
1904,f,97,1,TU,14
1904,f,98,1,TL,3
1904,f,98,1,TU,6
1904,f,99,1,TL,1
1904,f,99,1,TU,3
1904,f,100,1,TL,1
1904,f,100,1,TU,2
1904,f,101,1,TL,1
1904,f,101,1,TU,1
1904,f,102,1,TU,1
1904,m,0,1,TL,4457
1904,m,0,1,TU,1920
1904,m,1,1,TL,806
1904,m,1,1,TU,615
1904,m,2,1,TL,355
1904,m,2,1,TU,352
1904,m,3,1,TL,275
1904,m,3,1,TU,246
1904,m,4,1,TL,192
1904,m,4,1,TU,168
1904,m,5,1,TL,164
1904,m,5,1,TU,162
1904,m,6,1,TL,149
1904,m,6,1,TU,111
1904,m,7,1,TL,113
1904,m,7,1,TU,110
1904,m,8,1,TL,103
1904,m,8,1,TU,104
1904,m,9,1,TL,105
1904,m,9,1,TU,100
1904,m,10,1,TL,105
1904,m,10,1,TU,103
1904,m,11,1,TL,84
1904,m,11,1,TU,72
1904,m,12,1,TL,79
1904,m,12,1,TU,76
1904,m,13,1,TL,92
1904,m,13,1,TU,81
1904,m,14,1,TL,79
1904,m,14,1,TU,93
1904,m,15,1,TL,90
1904,m,15,1,TU,97
1904,m,16,1,TL,116
1904,m,16,1,TU,114
1904,m,17,1,TL,125
1904,m,17,1,TU,142
1904,m,18,1,TL,111
1904,m,18,1,TU,121
1904,m,19,1,TL,148
1904,m,19,1,TU,146
1904,m,20,1,TL,160
1904,m,20,1,TU,171
1904,m,21,1,TL,160
1904,m,21,1,TU,140
1904,m,22,1,TL,129
1904,m,22,1,TU,133
1904,m,23,1,TL,139
1904,m,23,1,TU,121
1904,m,24,1,TL,127
1904,m,24,1,TU,151
1904,m,25,1,TL,128
1904,m,25,1,TU,111
1904,m,26,1,TL,138
1904,m,26,1,TU,124
1904,m,27,1,TL,123
1904,m,27,1,TU,121
1904,m,28,1,TL,123
1904,m,28,1,TU,106
1904,m,29,1,TL,111
1904,m,29,1,TU,123
1904,m,30,1,TL,107
1904,m,30,1,TU,97
1904,m,31,1,TL,84
1904,m,31,1,TU,104
1904,m,32,1,TL,84
1904,m,32,1,TU,101
1904,m,33,1,TL,98
1904,m,33,1,TU,85
1904,m,34,1,TL,86
1904,m,34,1,TU,93
1904,m,35,1,TL,97
1904,m,35,1,TU,80
1904,m,36,1,TL,71
1904,m,36,1,TU,91
1904,m,37,1,TL,110
1904,m,37,1,TU,107
1904,m,38,1,TL,93
1904,m,38,1,TU,73
1904,m,39,1,TL,120
1904,m,39,1,TU,102
1904,m,40,1,TL,101
1904,m,40,1,TU,98
1904,m,41,1,TL,104
1904,m,41,1,TU,127
1904,m,42,1,TL,98
1904,m,42,1,TU,109
1904,m,43,1,TL,110
1904,m,43,1,TU,136
1904,m,44,1,TL,143
1904,m,44,1,TU,121
1904,m,45,1,TL,134
1904,m,45,1,TU,119
1904,m,46,1,TL,120
1904,m,46,1,TU,118
1904,m,47,1,TL,127
1904,m,47,1,TU,117
1904,m,48,1,TL,124
1904,m,48,1,TU,111
1904,m,49,1,TL,124
1904,m,49,1,TU,114
1904,m,50,1,TL,142
1904,m,50,1,TU,143
1904,m,51,1,TL,127
1904,m,51,1,TU,121
1904,m,52,1,TL,146
1904,m,52,1,TU,141
1904,m,53,1,TL,137
1904,m,53,1,TU,145
1904,m,54,1,TL,150
1904,m,54,1,TU,167
1904,m,55,1,TL,143
1904,m,55,1,TU,149
1904,m,56,1,TL,171
1904,m,56,1,TU,171
1904,m,57,1,TL,149
1904,m,57,1,TU,168
1904,m,58,1,TL,172
1904,m,58,1,TU,172
1904,m,59,1,TL,177
1904,m,59,1,TU,204
1904,m,60,1,TL,240
1904,m,60,1,TU,195
1904,m,61,1,TL,194
1904,m,61,1,TU,229
1904,m,62,1,TL,223
1904,m,62,1,TU,191
1904,m,63,1,TL,228
1904,m,63,1,TU,243
1904,m,64,1,TL,205
1904,m,64,1,TU,240
1904,m,65,1,TL,217
1904,m,65,1,TU,224
1904,m,66,1,TL,261
1904,m,66,1,TU,233
1904,m,67,1,TL,256
1904,m,67,1,TU,293
1904,m,68,1,TL,269
1904,m,68,1,TU,307
1904,m,69,1,TL,307
1904,m,69,1,TU,318
1904,m,70,1,TL,325
1904,m,70,1,TU,365
1904,m,71,1,TL,332
1904,m,71,1,TU,351
1904,m,72,1,TL,345
1904,m,72,1,TU,345
1904,m,73,1,TL,337
1904,m,73,1,TU,322
1904,m,74,1,TL,345
1904,m,74,1,TU,384
1904,m,75,1,TL,364
1904,m,75,1,TU,384
1904,m,76,1,TL,326
1904,m,76,1,TU,341
1904,m,77,1,TL,349
1904,m,77,1,TU,355
1904,m,78,1,TL,389
1904,m,78,1,TU,405
1904,m,79,1,TL,353
1904,m,79,1,TU,389
1904,m,80,1,TL,330
1904,m,80,1,TU,397
1904,m,81,1,TL,335
1904,m,81,1,TU,362
1904,m,82,1,TL,340
1904,m,82,1,TU,320
1904,m,83,1,TL,283
1904,m,83,1,TU,336
1904,m,84,1,TL,256
1904,m,84,1,TU,246
1904,m,85,1,TL,201
1904,m,85,1,TU,214
1904,m,86,1,TL,188
1904,m,86,1,TU,189
1904,m,87,1,TL,138
1904,m,87,1,TU,142
1904,m,88,1,TL,103
1904,m,88,1,TU,115
1904,m,89,1,TL,96
1904,m,89,1,TU,93
1904,m,90,1,TL,63
1904,m,90,1,TU,46
1904,m,91,1,TL,43
1904,m,91,1,TU,56
1904,m,92,1,TL,46
1904,m,92,1,TU,49
1904,m,93,1,TL,31
1904,m,93,1,TU,18
1904,m,94,1,TL,14
1904,m,94,1,TU,17
1904,m,95,1,TL,4
1904,m,95,1,TU,11
1904,m,96,1,TL,4
1904,m,96,1,TU,7
1904,m,97,1,TL,4
1904,m,97,1,TU,4
1904,m,98,1,TL,2
1904,m,99,1,TL,1
1904,m,99,1,TU,1
1904,m,100,1,TL,1
1904,m,100,1,TU,1
1905,f,0,1,TL,3452
1905,f,0,1,TU,1777
1905,f,1,1,TL,713
1905,f,1,1,TU,580
1905,f,2,1,TL,304
1905,f,2,1,TU,340
1905,f,3,1,TL,243
1905,f,3,1,TU,282
1905,f,4,1,TL,180
1905,f,4,1,TU,225
1905,f,5,1,TL,180
1905,f,5,1,TU,159
1905,f,6,1,TL,161
1905,f,6,1,TU,147
1905,f,7,1,TL,110
1905,f,7,1,TU,132
1905,f,8,1,TL,124
1905,f,8,1,TU,140
1905,f,9,1,TL,100
1905,f,9,1,TU,132
1905,f,10,1,TL,115
1905,f,10,1,TU,120
1905,f,11,1,TL,99
1905,f,11,1,TU,94
1905,f,12,1,TL,83
1905,f,12,1,TU,111
1905,f,13,1,TL,102
1905,f,13,1,TU,119
1905,f,14,1,TL,117
1905,f,14,1,TU,132
1905,f,15,1,TL,122
1905,f,15,1,TU,124
1905,f,16,1,TL,135
1905,f,16,1,TU,120
1905,f,17,1,TL,111
1905,f,17,1,TU,133
1905,f,18,1,TL,135
1905,f,18,1,TU,134
1905,f,19,1,TL,123
1905,f,19,1,TU,135
1905,f,20,1,TL,119
1905,f,20,1,TU,128
1905,f,21,1,TL,112
1905,f,21,1,TU,105
1905,f,22,1,TL,135
1905,f,22,1,TU,129
1905,f,23,1,TL,125
1905,f,23,1,TU,126
1905,f,24,1,TL,127
1905,f,24,1,TU,123
1905,f,25,1,TL,105
1905,f,25,1,TU,128
1905,f,26,1,TL,121
1905,f,26,1,TU,133
1905,f,27,1,TL,110
1905,f,27,1,TU,130
1905,f,28,1,TL,106
1905,f,28,1,TU,118
1905,f,29,1,TL,109
1905,f,29,1,TU,123
1905,f,30,1,TL,109
1905,f,30,1,TU,130
1905,f,31,1,TL,99
1905,f,31,1,TU,120
1905,f,32,1,TL,100
1905,f,32,1,TU,117
1905,f,33,1,TL,103
1905,f,33,1,TU,100
1905,f,34,1,TL,102
1905,f,34,1,TU,114
1905,f,35,1,TL,99
1905,f,35,1,TU,128
1905,f,36,1,TL,99
1905,f,36,1,TU,95
1905,f,37,1,TL,110
1905,f,37,1,TU,114
1905,f,38,1,TL,104
1905,f,38,1,TU,124
1905,f,39,1,TL,107
1905,f,39,1,TU,122
1905,f,40,1,TL,133
1905,f,40,1,TU,123
1905,f,41,1,TL,126
1905,f,41,1,TU,139
1905,f,42,1,TL,113
1905,f,42,1,TU,138
1905,f,43,1,TL,116
1905,f,43,1,TU,105
1905,f,44,1,TL,127
1905,f,44,1,TU,119
1905,f,45,1,TL,125
1905,f,45,1,TU,144
1905,f,46,1,TL,117
1905,f,46,1,TU,140
1905,f,47,1,TL,135
1905,f,47,1,TU,115
1905,f,48,1,TL,116
1905,f,48,1,TU,116
1905,f,49,1,TL,121
1905,f,49,1,TU,115
1905,f,50,1,TL,100
1905,f,50,1,TU,139
1905,f,51,1,TL,124
1905,f,51,1,TU,139
1905,f,52,1,TL,128
1905,f,52,1,TU,109
1905,f,53,1,TL,121
1905,f,53,1,TU,153
1905,f,54,1,TL,129
1905,f,54,1,TU,153
1905,f,55,1,TL,158
1905,f,55,1,TU,172
1905,f,56,1,TL,174
1905,f,56,1,TU,163
1905,f,57,1,TL,162
1905,f,57,1,TU,169
1905,f,58,1,TL,124
1905,f,58,1,TU,177
1905,f,59,1,TL,153
1905,f,59,1,TU,201
1905,f,60,1,TL,172
1905,f,60,1,TU,213
1905,f,61,1,TL,188
1905,f,61,1,TU,190
1905,f,62,1,TL,191
1905,f,62,1,TU,232
1905,f,63,1,TL,245
1905,f,63,1,TU,223
1905,f,64,1,TL,239
1905,f,64,1,TU,279
1905,f,65,1,TL,227
